,Applied,Gender,Payment_Method,Location,Received,Id,Reason,Date,Age,Area,True_False
49392,$208.00,F,AV,PP,$208.00,GHI000112669,TB,11-Jan-17,20-24,O,0
59136,$222.00,F,AV,M,$222.00,GHI000112669,TB,22-Aug-18,30-34,O,0
127316,$80.00,F,AV,PP,$80.00,GHI000074538,TB,17-May-17,50-54,AM,0
131349,"$1,140.00",F,RP,NE,"$1,140.00",GHI001898515,TB,24-Feb-20,45-49,W,0
94784,$198.00,F,AV,O,$198.00,GHI001206283,TB,22-Sep-17,65+,O,0
143633,"$1,600.00",F,AV,NE,"$1,600.00",GHI000149289,TB,30-Nov-18,50-54,AM,0
88737,$440.00,F,RP,NE,$440.00,GHI001057536,TB,02-Aug-19,25-29,N,0
2744,$700.00,F,AV,M,$700.00,GHI001645319,TB,27-Feb-19,35-39,AM,1
17967,"$1,240.00",F,AV,U,"$1,240.00",GHI000139325,TB,31-Jan-17,20-24,C,0
8023,"$1,000.00",M,AV,M,"$1,000.00",GHI001106692,TB,16-May-18,30-34,AM,0
132062,"$1,440.00",M,AV,NE,"$1,440.00",GHI000620802,TB,16-Mar-20,40-44,AM,0
79515,$900.00,F,AV,NE,$900.00,GHI000084265,TB,31-Dec-19,40-44,W,0
40686,$450.00,M,RP,PP,$450.00,GHI000141861,TB,11-Sep-18,35-39,AM,0
6272,$212.00,M,AV,M,$212.00,GHI000135471,TB,09-Aug-18,35-39,O,0
146702,"$1,950.00",M,RP,O,"$1,950.00",GHI001535505,TB,05-Feb-20,35-39,Wlg,0
127401,"$1,080.00",M,AV,O,"$1,080.00",GHI000217885,TB,31-Oct-19,55-59,AM,0
136450,"$2,200.00",M,RP,PP,"$2,200.00",GHI001034261,TB,23-Sep-19,30-34,BP,0
129430,$500.00,M,AV,NE,$500.00,GHI000108563,TB,13-Jul-20,40-44,EC,0
140664,"$1,600.00",F,AV,NE,"$1,600.00",GHI001372684,TB,06-Jun-18,35-39,AM,0
128643,$680.00,F,AV,M,$680.00,GHI000147009,TB,24-Jul-17,20-24,T,0
115976,"$1,920.00",M,AV,O,"$1,920.00",GHI000075803,TB,16-Jun-17,40-44,AM,0
123120,$500.00,F,AV,M,$500.00,GHI000323085,TB,01-Oct-18,35-39,N,0
146616,$450.00,M,AV,O,$450.00,GHI000234035,TB,13-Mar-20,25-29,Wlg,0
141253,$990.00,F,AV,M,$990.00,GHI001375261,TB,14-Jul-17,18-19,O,0
4569,$780.00,F,AV,M,$780.00,GHI000338712,TB,17-Feb-17,40-44,NL,0
60997,$222.00,F,AV,M,$222.00,GHI000112669,TB,21-Dec-18,35-39,O,0
34697,"$1,160.00",M,RP,U,"$1,160.00",GHI000142350,TB,11-Jul-17,30-34,S,0
72450,"$1,480.00",F,AV,M,"$1,480.00",GHI001327123,TB,02-Apr-20,60-64,T,0
57450,$106.00,F,AV,M,$106.00,GHI000112669,TB,09-May-18,40-44,O,0
119449,$230.00,F,AV,M,$229.57,GHI001463042,TB,15-Jan-18,20-24,BP,0
112945,$740.00,M,AV,M,$740.00,GHI000095780,TB,11-Jan-17,55-59,BP,0
27673,$640.00,F,AV,M,$640.00,GHI001683970,TB,28-Feb-19,35-39,C,0
87948,$500.00,F,AV,M,$500.00,GHI001771014,TB,19-May-20,20-24,N,0
89354,"$1,120.00",F,AV,M,"$1,120.00",GHI000753413,TB,16-Mar-18,25-29,AM,0
16877,$349.00,F,AV,M,$348.98,GHI002027776,TB,17-Aug-20,30-34,AM,0
115883,$867.00,M,AV,NE,$866.66,GHI000780038,TB,12-Jun-20,20-24,O,0
37626,$680.00,M,AV,NE,$680.00,GHI000371461,TB,13-Feb-18,35-39,W,0
93858,$720.00,F,AV,O,$720.00,GHI000181773,TB,16-Aug-17,20-24,S,0
144509,$120.00,F,AV,PP,$120.00,GHI001288458,TB,11-Dec-18,20-24,AM,0
11790,$700.00,F,AV,M,$700.00,GHI001698049,TB,15-May-20,30-34,NL,0
56194,$210.00,F,AV,PP,$210.00,GHI000112669,TB,12-Feb-18,30-34,O,0
58448,$124.00,M,AV,NE,$124.00,GHI000112669,TB,12-Jul-18,45-49,O,0
68837,$660.00,M,AV,PP,$660.00,GHI001975808,TB,18-Sep-20,55-59,O,0
9301,"$1,600.00",F,AV,M,"$1,600.00",GHI001011457,TB,23-Jul-20,40-44,W,0
129846,$284.00,M,AV,M,$284.00,GHI000139557,TB,25-May-18,65+,BP,0
137156,$880.00,F,AV,M,$880.00,GHI000512781,TB,12-Jun-17,35-39,S,0
145567,$250.00,M,RP,M,$250.04,GHI001620492,TB,12-Aug-19,30-34,NL,0
110191,"$1,080.00",F,AV,NE,"$1,080.00",GHI000097292,TB,01-Mar-19,60-64,C,0
103205,"$1,800.00",F,AV,O,"$1,800.00",GHI000411908,TB,16-Oct-20,30-34,O,0
98101,$260.00,F,AV,PP,$260.00,GHI000437510,TB,16-Feb-18,35-39,AM,0
146292,$315.00,M,RP,M,$315.00,GHI001853440,TB,13-Oct-20,20-24,AM,0
106321,$903.00,M,AV,M,$902.50,GHI001652240,TB,18-Mar-19,25-29,Wlg,0
47269,$600.00,M,AV,NE,$600.00,GHI000258835,TB,16-Jun-17,35-39,S,0
126220,$720.00,F,AV,M,$720.00,GHI001668610,TB,14-Feb-19,30-34,NL,0
56565,$210.00,F,AV,M,$210.00,GHI000112669,TB,06-Mar-18,25-29,O,0
74014,$530.00,M,AV,M,$530.00,GHI001838851,TB,03-Jan-20,20-24,T,0
90046,"$1,000.00",M,AV,M,"$1,000.00",GHI000753413,TB,07-Nov-19,35-39,AM,0
83551,"$1,060.00",M,RP,M,"$1,060.00",GHI000142341,TB,07-Jan-20,50-54,C,0
74233,"$1,040.00",M,AV,M,"$1,040.00",GHI000079941,TB,27-Apr-17,45-49,W,0
93935,$240.00,M,AV,M,$240.00,GHI000143635,TB,10-Nov-17,40-44,EC,0
102656,$285.00,M,AV,M,$285.00,GHI000139114,TB,27-Feb-19,50-54,BP,0
77822,$990.00,F,RP,M,$990.00,GHI000992273,TB,03-Aug-17,25-29,C,0
120743,$480.00,F,AV,M,$480.00,GHI001312782,TB,12-Oct-20,40-44,AM,0
94781,$212.00,M,AV,M,$212.00,GHI001206283,TB,22-Sep-17,50-54,O,0
43426,"$2,600.00",M,AV,NE,"$2,600.00",GHI000077828,TB,11-Jul-19,65+,AM,0
10912,"$1,960.00",F,AV,PP,"$1,960.00",GHI000854560,TB,27-Sep-17,55-59,AM,0
60006,$222.00,F,AV,PP,$222.00,GHI000112669,TB,23-Oct-18,25-29,O,0
70242,"$1,230.00",F,AV,PP,"$1,230.00",GHI000434947,TB,29-Jul-20,20-24,AM,0
119660,$270.00,M,AV,U,$270.00,GHI001463042,TB,25-Aug-20,20-24,BP,0
51387,$106.00,M,AV,PP,$106.00,GHI000112669,TB,05-May-17,40-44,O,0
68626,"$1,320.00",F,AV,NE,"$1,320.00",GHI001504261,TB,15-Mar-18,45-49,S,0
23368,"$1,400.00",M,AV,O,"$1,400.00",GHI000165668,TB,18-Feb-19,55-59,AM,0
22043,"$2,040.00",F,AV,M,"$2,040.00",GHI001402379,TB,30-Aug-17,25-29,AM,0
63839,"$1,440.00",F,AV,NE,"$1,440.00",GHI000143648,TB,13-Jan-17,20-24,AM,0
108343,"$1,560.00",M,AV,M,"$1,560.00",GHI000094860,TB,06-Jul-17,20-24,C,0
125241,"$1,160.00",M,AV,NE,"$1,160.00",GHI001301506,TB,10-Sep-18,25-29,S,0
9782,"$1,080.00",F,AV,NE,"$1,080.00",GHI000786181,TB,19-Jul-17,30-34,T,0
138901,$800.00,F,AV,M,$800.00,GHI000096274,TB,11-Feb-19,18-19,O,0
45967,$672.00,M,AV,NE,$672.00,GHI000090673,TB,08-May-19,65+,EC,0
139876,$525.00,F,AV,M,$525.00,GHI000482054,TB,06-Jul-20,17,O,0
49901,$232.00,F,AV,PP,$232.00,GHI000112669,TB,08-Feb-17,20-24,O,0
19847,$272.00,M,AV,PP,$272.00,GHI000096195,TB,17-May-19,35-39,AM,0
27332,$760.00,M,AV,PP,$760.00,GHI000088368,TB,21-Mar-18,35-39,AM,0
30115,$613.00,M,AV,NE,$613.20,GHI000145443,TB,27-Apr-17,55-59,S,0
34220,$240.00,M,AV,NE,$240.00,GHI000566019,TB,11-Jun-18,60-64,S,0
38772,"$2,038.00",F,AV,O,"$2,038.00",GHI000149886,TB,10-Jun-19,25-29,AM,0
118876,$200.00,M,AV,M,$200.00,GHI000086775,TB,17-Jun-20,20-24,C,0
124904,$440.00,F,AV,M,$440.00,GHI000078228,TB,22-May-18,25-29,AM,0
112281,"$2,520.00",M,AV,O,"$2,520.00",GHI000076599,TB,23-Jul-19,40-44,AM,0
62284,$222.00,F,AV,O,$222.00,GHI000112669,TB,27-Mar-19,30-34,O,0
103698,"$1,120.00",F,AV,NE,"$1,120.00",GHI000096078,TB,08-Mar-19,18-19,O,0
17026,$210.00,F,RP,U,$210.00,GHI000079184,TB,28-May-19,20-24,AM,0
49976,$208.00,F,AV,M,$208.00,GHI000112669,TB,10-Feb-17,45-49,O,0
94504,$350.00,M,AV,NE,$350.00,GHI001206283,TB,02-Dec-16,40-44,C,0
28876,$990.00,F,AV,NE,$990.00,GHI000091148,TB,08-Dec-16,35-39,C,0
68479,$750.00,M,AV,PP,$750.00,GHI001280002,TB,27-Oct-17,25-29,AM,0
46555,$308.00,F,AV,O,$308.00,GHI001354498,TB,04-Aug-20,65+,O,0
130080,"$1,960.00",F,AV,PP,"$1,960.00",GHI000257560,TB,15-Mar-18,40-44,AM,0
90340,"$1,200.00",M,AV,O,"$1,200.00",GHI000753413,TB,10-Sep-20,55-59,O,0
76288,$960.00,M,AV,NE,$960.00,GHI001532422,TB,17-May-18,50-54,T,0
117688,$400.00,M,AV,NE,$400.00,GHI000088570,TB,06-Mar-19,60-64,W,0
129505,"$1,900.00",F,RP,M,"$1,900.00",GHI000077912,TB,21-Aug-20,30-34,AM,0
140323,$800.00,F,AV,NE,$800.00,GHI000136209,TB,27-Aug-18,65+,BP,0
87345,"$1,920.00",F,AV,NE,"$1,920.00",GHI000182792,TB,25-Oct-19,20-24,AM,0
102804,"$1,070.00",F,AV,O,"$1,070.00",GHI000365595,TB,13-Oct-17,25-29,C,0
16276,"$2,200.00",F,AV,NE,"$2,200.00",GHI000429326,TB,04-Aug-20,35-39,Wlg,0
82645,$300.00,F,AV,NE,$300.00,GHI000733697,TB,28-Dec-18,45-49,AM,0
82419,"$2,360.00",F,AV,O,"$2,360.00",GHI000081285,TB,27-Nov-18,40-44,AM,0
83212,$780.00,F,AV,M,$780.00,GHI000142341,TB,22-Aug-17,35-39,C,0
35943,$840.00,F,AV,M,$840.00,GHI000603399,TB,18-Jul-17,25-29,EC,0
58216,$121.00,M,RP,M,$121.00,GHI000112669,TB,28-Jun-18,55-59,O,0
4657,"$2,400.00",M,AV,O,"$2,400.00",GHI001590788,TB,30-Oct-18,20-24,AM,0
134085,$820.00,M,RP,NE,$820.00,GHI000100619,TB,25-Mar-20,30-34,C,0
2603,$650.00,M,RP,NE,$650.00,GHI000134671,TB,19-Dec-18,25-29,N,0
38737,$593.00,M,AV,U,$592.75,GHI000167962,TB,26-Nov-18,20-24,NL,0
134920,"$1,760.00",F,AV,O,"$1,760.00",GHI001315616,TB,07-Nov-19,30-34,AM,0
12488,"$1,400.00",F,AV,M,"$1,400.00",GHI000134679,TB,24-Jun-20,20-24,AM,0
64728,$740.00,F,AV,M,$740.00,GHI000143648,TB,03-Nov-20,25-29,O,0
130287,$700.00,F,AV,M,$700.00,GHI001856281,TB,17-Dec-19,30-34,S,0
45337,$720.00,M,AV,U,$720.00,GHI000085514,TB,16-Dec-16,65+,C,0
2056,"$1,185.00",F,AV,M,"$1,184.50",GHI000228869,TB,16-May-18,35-39,BP,0
19948,$272.00,F,AV,M,$272.00,GHI000096195,TB,17-Apr-20,40-44,O,0
22128,$700.00,F,AV,M,$700.00,GHI001059584,TB,12-Jun-18,30-34,EC,0
102418,"$1,204.00",M,AV,NE,"$1,203.50",GHI000236585,TB,25-Sep-18,35-39,AM,0
115774,"$1,200.00",F,AV,M,"$1,200.00",GHI000780038,TB,09-Oct-19,30-34,Wlg,0
24458,$260.00,F,AV,NE,$260.00,GHI000091676,TB,20-Dec-16,55-59,C,0
142482,"$1,140.00",M,AV,M,"$1,140.00",GHI000074516,TB,29-Aug-18,25-29,AM,0
12393,"$1,980.00",F,AV,NE,"$1,980.00",GHI001240578,TB,18-Oct-19,35-39,AM,0
97152,$600.00,M,RP,PP,$600.00,GHI000087583,TB,21-Mar-17,35-39,AM,0
10640,"$2,240.00",F,RP,PP,"$2,240.00",GHI000076584,TB,29-Nov-18,35-39,AM,0
57888,$212.00,F,AV,M,$212.00,GHI000112669,TB,11-Jun-18,25-29,O,0
100219,$800.00,F,AV,O,$800.00,GHI000237873,TB,18-Apr-17,30-34,AM,0
49145,$208.00,F,AV,M,$208.00,GHI000112669,TB,20-Dec-16,35-39,O,0
130149,$544.00,M,AV,NE,$543.75,GHI000185668,TB,23-Feb-18,30-34,Wlg,0
91584,"$1,140.00",F,AV,NE,"$1,140.00",GHI001682181,TB,11-Mar-19,60-64,C,0
24784,$348.00,M,AV,PP,$348.00,GHI001245696,TB,05-Dec-16,50-54,O,0
18146,"$2,846.00",F,AV,NE,"$2,846.25",GHI001538056,TB,11-May-18,45-49,BP,0
142581,$885.00,M,AV,M,$885.00,GHI000074516,TB,01-May-19,45-49,AM,0
99542,"$1,440.00",F,AV,M,"$1,440.00",GHI001725952,TB,24-Dec-19,45-49,EC,0
125945,$600.00,F,AV,NE,$600.00,GHI000717849,TB,05-Aug-20,50-54,S,0
49383,$147.00,M,AV,NE,$147.00,GHI000112669,TB,10-Jan-17,65+,O,0
103349,$800.00,M,AV,M,$800.00,GHI000091736,TB,10-Oct-17,60-64,S,0
64136,"$1,440.00",F,AV,M,"$1,440.00",GHI000143648,TB,19-Nov-18,20-24,BP,0
89979,"$1,200.00",M,RP,M,"$1,200.00",GHI000753413,TB,02-Sep-19,20-24,AM,0
126199,$500.00,F,AV,NE,$500.00,GHI000851206,TB,10-Apr-17,40-44,T,0
114959,"$1,440.00",F,AV,M,"$1,440.00",GHI000135428,TB,28-Jul-17,25-29,C,0
47304,$450.00,M,AV,O,$450.00,GHI000404251,TB,03-Apr-19,65+,S,0
124945,$520.00,F,AV,NE,$520.00,GHI001635591,TB,21-Nov-18,20-24,C,0
58219,$173.00,F,AV,M,$173.00,GHI000112669,TB,28-Jun-18,50-54,O,0
79631,"$2,000.00",F,AV,M,"$2,000.00",GHI002006785,TB,09-Jul-20,25-29,O,0
116293,$185.00,M,AV,NE,$185.00,GHI001429524,TB,27-Nov-18,25-29,C,0
128054,$488.00,F,AV,NE,$487.50,GHI001375506,TB,18-Jul-17,25-29,S,0
105368,"$1,200.00",F,AV,M,"$1,200.00",GHI000096083,TB,29-Mar-19,20-24,T,0
21232,"$1,920.00",F,AV,M,"$1,920.00",GHI000232469,TB,03-May-19,40-44,AM,0
130694,$320.00,F,AV,M,$320.00,GHI001781513,TB,06-Dec-19,30-34,AM,0
391,$200.00,M,AV,M,$200.00,GHI000877574,TB,25-Jun-18,55-59,BP,0
54166,$106.00,M,AV,M,$106.00,GHI000112669,TB,03-Oct-17,35-39,O,0
109031,$315.00,M,AV,M,$315.00,GHI000143719,TB,13-Feb-17,25-29,C,0
50034,$232.00,M,AV,PP,$232.00,GHI000112669,TB,16-Feb-17,30-34,O,0
131011,"$1,693.00",F,AV,O,"$1,693.33",GHI000081589,TB,24-Dec-18,45-49,Wlg,0
82762,$700.00,F,AV,O,$700.00,GHI001324320,TB,24-Apr-17,65+,AM,0
37012,$500.00,M,AV,PP,$500.00,GHI000107020,TB,09-Dec-19,35-39,AM,0
118793,$580.00,F,AV,M,$580.00,GHI000299305,TB,27-Aug-20,18-19,N,0
8342,$700.00,F,AV,NE,$700.00,GHI001655297,TB,11-Feb-19,45-49,O,0
110693,"$1,800.00",F,AV,M,"$1,800.00",GHI000149254,TB,07-Dec-16,25-29,AM,0
127514,$888.00,F,AV,O,$888.00,GHI000780545,TB,01-Mar-18,40-44,AM,0
88272,$840.00,F,AV,NE,$840.00,GHI000951579,TB,20-Feb-20,30-34,AM,0
115864,$800.00,F,AV,M,$800.00,GHI000780038,TB,17-Mar-20,30-34,Wlg,0
53093,$155.00,F,AV,PP,$155.00,GHI000112669,TB,04-Aug-17,20-24,O,0
24557,$212.00,M,AV,PP,$212.00,GHI000091676,TB,03-Aug-17,30-34,C,0
18078,$180.00,F,AV,M,$180.00,GHI000254238,TB,05-Nov-18,25-29,T,0
13566,"$1,840.00",F,AV,NE,"$1,840.00",GHI000192548,TB,13-Dec-19,55-59,AM,0
30991,$265.00,F,AV,NE,$265.00,GHI000075296,TB,19-Apr-17,55-59,AM,0
76390,$180.00,M,AV,M,$180.00,GHI001750025,TB,30-Aug-19,20-24,C,0
254,$400.00,M,AV,M,$400.00,GHI001292032,TB,18-Dec-17,30-34,EC,0
145456,$600.00,F,AV,M,$600.00,GHI001673753,TB,08-Feb-19,55-59,O,0
142732,$855.00,M,AV,M,$855.00,GHI000074516,TB,21-Feb-20,55-59,AM,0
73302,$360.00,M,AV,NE,$360.00,GHI001473799,TB,23-Oct-20,45-49,AM,0
118079,$810.00,M,AV,M,$810.00,GHI000236301,TB,02-Dec-16,45-49,AM,0
123999,"$1,120.00",F,AV,M,"$1,120.00",GHI000390182,TB,30-Sep-19,55-59,O,0
113216,$540.00,F,AV,NE,$540.00,GHI000092946,TB,12-Apr-17,25-29,C,0
128017,"$1,000.00",M,AV,O,"$1,000.00",GHI001233676,TB,26-Nov-20,30-34,Wlg,0
91419,$200.00,F,RP,U,$200.00,GHI000181265,TB,27-Nov-17,18-19,C,0
126335,"$1,900.00",M,AV,U,"$1,900.00",GHI001648901,TB,14-Dec-18,20-24,AM,0
94301,$735.00,M,AV,M,$735.00,GHI000077356,TB,14-Nov-17,65+,AM,0
124187,"$1,160.00",F,AV,M,"$1,160.00",GHI000244277,TB,17-Dec-19,30-34,T,0
16470,"$1,760.00",F,AV,M,"$1,760.00",GHI001554434,TB,17-Sep-18,40-44,W,0
19648,$500.00,F,AV,M,$500.00,GHI000432644,TB,20-Sep-19,30-34,AM,0
102706,$60.00,M,AV,M,$60.00,GHI000139114,TB,09-Dec-19,55-59,BP,0
145323,"$1,880.00",M,AV,M,"$1,880.00",GHI000277529,TB,02-Jul-18,65+,AM,0
44908,$30.00,F,AV,M,$30.00,GHI001738240,TB,12-Jun-19,20-24,T,0
42111,"$1,720.00",F,AV,NE,"$1,720.00",GHI000079143,TB,10-Apr-19,45-49,AM,0
46263,$292.00,F,AV,PP,$292.00,GHI001354498,TB,28-Feb-19,65+,O,0
121343,$740.00,F,AV,M,$740.00,GHI000160020,TB,06-Jan-20,45-49,C,0
106496,"$1,640.00",F,AV,M,"$1,640.00",GHI000077347,TB,25-Sep-19,25-29,BP,0
76751,$140.00,M,AV,M,$140.00,GHI000086558,TB,23-Aug-17,35-39,C,0
128090,$900.00,F,AV,M,$900.00,GHI000558594,TB,07-Feb-18,20-24,EC,0
142884,$180.00,F,AV,M,$180.00,GHI000145462,TB,20-Jun-19,20-24,N,0
129581,"$1,800.00",F,AV,NE,"$1,800.00",GHI001740546,TB,14-Jun-19,25-29,O,0
75894,"$1,288.00",F,AV,NE,"$1,287.50",GHI000086057,TB,13-Feb-17,20-24,C,0
14545,$788.00,M,AV,U,$787.50,GHI000141152,TB,04-Apr-17,65+,AM,0
109721,$750.00,M,AV,U,$750.00,GHI000769538,TB,28-Aug-17,30-34,BP,0
21903,"$2,240.00",F,AV,M,"$2,240.00",GHI000158016,TB,14-Feb-20,25-29,N,0
139340,$400.00,F,AV,M,$400.00,GHI001525762,TB,18-Nov-20,25-29,BP,0
65236,"$1,600.00",F,AV,M,"$1,600.00",GHI001531920,TB,08-May-18,45-49,AM,0
42869,$920.00,F,AV,NE,$920.00,GHI000139270,TB,18-Jul-19,45-49,S,0
32998,$800.00,M,RP,NE,$800.00,GHI000150093,TB,30-Jul-20,20-24,O,0
79068,"$1,000.00",M,AV,NE,"$1,000.00",GHI000211506,TB,25-Feb-20,50-54,Wlg,0
114551,"$1,280.00",F,AV,NE,"$1,280.00",GHI001331235,TB,06-Aug-18,25-29,C,0
26355,"$2,200.00",M,AV,M,"$2,200.00",GHI001602818,TB,20-Aug-20,35-39,AM,0
31215,$930.00,M,AV,NE,$930.00,GHI000134686,TB,13-Oct-17,40-44,AM,0
131800,"$1,425.00",F,AV,O,"$1,425.00",GHI001854986,TB,13-Dec-19,25-29,Wlg,0
104099,"$1,400.00",F,AV,O,"$1,400.00",GHI000096085,TB,16-Sep-20,20-24,C,0
23478,"$1,020.00",M,AV,O,"$1,020.00",GHI000474113,TB,15-Mar-18,55-59,AM,0
130761,$150.00,F,AV,M,$150.00,GHI000077420,TB,06-Jun-18,35-39,BP,0
140104,"$1,800.00",F,AV,O,"$1,800.00",GHI000093220,TB,16-Jul-20,55-59,W,0
84438,"$1,300.00",F,AV,NE,"$1,300.00",GHI000188470,TB,08-Oct-20,60-64,O,0
50590,$238.00,F,RP,PP,$238.00,GHI000112669,TB,15-Mar-17,60-64,O,0
113564,"$1,640.00",F,AV,NE,"$1,640.00",GHI000087692,TB,21-Jun-19,25-29,C,0
75754,"$1,895.00",M,AV,NE,"$1,894.75",GHI000082131,TB,04-May-18,65+,C,0
82291,"$2,160.00",F,AV,PP,"$2,160.00",GHI001451277,TB,29-Nov-17,20-24,AM,0
35976,$600.00,M,AV,M,$600.00,GHI000603399,TB,26-Oct-17,40-44,EC,0
55452,$210.00,F,AV,M,$210.00,GHI000112669,TB,21-Dec-17,25-29,O,0
110750,"$2,200.00",F,AV,M,"$2,200.00",GHI000149254,TB,09-Jun-17,20-24,AM,0
107319,"$2,240.00",F,AV,M,"$2,240.00",GHI001442307,TB,28-Nov-19,25-29,AM,0
59615,$124.00,F,AV,M,$124.00,GHI000112669,TB,24-Sep-18,25-29,O,0
27232,"$2,720.00",M,AV,PP,"$2,720.00",GHI001404422,TB,17-Sep-19,55-59,AM,0
11957,$120.00,F,AV,M,$120.00,GHI000133929,TB,30-Mar-17,25-29,AM,0
25615,"$1,520.00",F,AV,O,"$1,520.00",GHI001451013,TB,22-Apr-20,65+,W,0
66357,"$1,560.00",F,AV,M,"$1,560.00",GHI001463045,TB,12-Mar-20,25-29,O,0
8039,$700.00,M,AV,NE,$700.00,GHI001106692,TB,13-Jan-20,40-44,AM,0
89297,"$1,120.00",M,RP,M,"$1,120.00",GHI000753413,TB,25-Jan-18,30-34,AM,0
41292,"$1,920.00",M,RP,PP,"$1,920.00",GHI001260288,TB,03-Apr-19,25-29,W,0
109659,$990.00,F,AV,NE,$990.00,GHI002077185,TB,02-Oct-20,40-44,O,0
97172,$600.00,M,RP,M,$600.00,GHI000087583,TB,20-Jun-17,45-49,AM,0
106572,$795.00,M,RP,NE,$795.00,GHI001300756,TB,23-Oct-18,30-34,S,0
39539,"$2,120.00",F,AV,M,"$2,120.00",GHI000216364,TB,11-Sep-19,30-34,AM,0
94042,"$1,480.00",M,AV,O,"$1,480.00",GHI000081983,TB,13-Nov-20,65+,AM,0
76869,$420.00,M,RP,M,$420.00,GHI000086558,TB,13-Apr-18,30-34,C,0
82330,$150.00,M,AV,NE,$150.00,GHI000866563,TB,10-Sep-18,50-54,NL,0
37102,"$1,840.00",F,AV,NE,"$1,840.00",GHI000695317,TB,22-Dec-17,65+,AM,0
116998,$650.00,F,AV,NE,$650.00,GHI001608448,TB,24-Sep-18,25-29,EC,0
141832,"$1,760.00",F,RP,M,"$1,760.00",GHI000081366,TB,14-Aug-19,25-29,AM,0
1602,$824.00,M,AV,M,$824.00,GHI000844803,TB,12-Feb-18,30-34,AM,0
47149,$580.00,F,AV,NE,$580.00,GHI001364992,TB,22-Jun-17,40-44,N,0
68786,$500.00,M,AV,PP,$500.00,GHI001426944,TB,17-Oct-17,40-44,AM,0
107887,"$1,180.00",M,AV,NE,"$1,180.00",GHI000149894,TB,16-Jul-19,65+,O,0
17735,"$1,160.00",F,AV,M,"$1,160.00",GHI001729792,TB,24-May-19,25-29,AM,0
8861,$920.00,M,AV,PP,$920.00,GHI000143720,TB,14-Jan-20,40-44,W,0
51505,$210.00,F,AV,M,$210.00,GHI000112669,TB,12-May-17,20-24,O,0
70132,"$1,400.00",M,AV,NE,"$1,400.00",GHI001325097,TB,30-Apr-20,45-49,W,0
85565,$630.00,M,RP,M,$630.00,GHI000190735,TB,11-Oct-18,40-44,C,0
39370,$475.00,M,RP,PP,$475.00,GHI001664526,TB,31-Jul-20,30-34,AM,0
17373,$960.00,F,AV,M,$960.00,GHI000087557,TB,26-Oct-18,20-24,T,0
104315,"$2,460.00",F,AV,M,"$2,460.00",GHI000096091,TB,24-May-18,20-24,EC,0
130040,$870.00,M,AV,PP,$870.00,GHI000161448,TB,25-Aug-17,25-29,Wlg,0
91874,"$1,800.00",F,AV,NE,"$1,800.00",GHI000644358,TB,01-Oct-18,40-44,C,0
96579,$630.00,M,AV,M,$630.00,GHI001067265,TB,24-Feb-17,65+,AM,0
79896,"$1,040.00",F,AV,M,"$1,040.00",GHI000763392,TB,22-Feb-17,35-39,EC,0
81230,$450.00,M,AV,M,$450.00,GHI000265483,TB,16-Oct-18,25-29,AM,0
114801,"$1,371.00",M,AV,M,"$1,371.00",GHI000094993,TB,07-Nov-17,55-59,EC,0
48487,"$1,220.00",F,AV,NE,"$1,220.00",GHI001839379,TB,18-Nov-19,30-34,O,0
118725,$630.00,M,AV,M,$630.00,GHI000299305,TB,07-Feb-17,20-24,C,0
140957,$320.00,M,RP,M,$320.00,GHI000832025,TB,15-Nov-18,40-44,T,0
36750,$220.00,F,AV,NE,$220.00,GHI000559620,TB,24-Sep-19,65+,AM,0
264,$368.00,F,AV,M,$368.00,GHI001292032,TB,22-Jun-18,50-54,EC,0
97974,$190.00,M,AV,PP,$190.00,GHI000437510,TB,19-May-17,30-34,AM,0
143098,$216.00,M,AV,NE,$216.00,GHI000144905,TB,17-Sep-19,25-29,O,0
94812,$212.00,M,AV,M,$212.00,GHI001206283,TB,26-Oct-17,45-49,O,0
56731,$210.00,M,AV,PP,$210.00,GHI000112669,TB,15-Mar-18,45-49,O,0
40464,"$1,560.00",F,AV,NE,"$1,560.00",GHI001986561,TB,12-Jun-20,25-29,C,0
2516,$800.00,F,AV,M,$800.00,GHI000138796,TB,26-Sep-17,60-64,EC,0
39366,$575.00,F,AV,PP,$575.00,GHI001664526,TB,18-Jul-20,20-24,AM,0
135817,$300.00,M,AV,O,$300.00,GHI000231446,TB,02-Dec-16,20-24,Wlg,0
99416,"$1,800.00",F,AV,NE,"$1,800.00",GHI001772050,TB,06-Aug-19,25-29,C,0
135331,"$1,170.00",F,AV,NE,"$1,170.00",GHI001680656,TB,26-Feb-19,20-24,W,0
17298,"$1,600.00",M,AV,NE,"$1,600.00",GHI000141868,TB,24-Jun-20,65+,W,0
115880,"$1,560.00",M,AV,PP,"$1,560.00",GHI000780038,TB,02-Jun-20,35-39,Wlg,0
118346,$540.00,F,AV,M,$540.00,GHI000369949,TB,26-Jun-17,25-29,BP,0
67317,"$1,200.00",F,AV,NE,"$1,200.00",GHI001546511,TB,05-Jun-18,25-29,N,0
54112,$118.00,F,AV,M,$118.00,GHI000112669,TB,29-Sep-17,25-29,O,0
115722,$900.00,M,AV,M,$900.00,GHI000780038,TB,25-Jun-19,50-54,Wlg,0
132324,$440.00,F,AV,O,$440.00,GHI001057287,TB,04-Aug-17,20-24,NL,0
79042,$750.00,F,AV,M,$750.00,GHI000211506,TB,29-Apr-19,45-49,Wlg,0
