,Applied,Gender,Payment_Method,Location,Received,Id,Reason,Date,Age,Area,True_False
6547,$280.00,F,AV,PP,$280.00,GHI000146187,CR,07-Feb-18,60-64,AM,0
19534,"$1,400.00",F,AV,M,"$1,400.00",GHI000238920,CR,06-Jul-17,20-24,AM,0
26641,$215.00,M,AV,O,$215.00,GHI000689439,CR,18-Jun-20,50-54,AM,0
21276,"$1,340.00",F,AV,O,"$1,340.00",GHI000779269,CR,31-Jul-19,25-29,EC,0
3451,$280.00,F,AV,M,$280.00,GHI001187334,CR,01-Dec-16,18-19,AM,1
8251,$460.00,M,AV,M,$460.00,GHI000488713,CR,04-Jun-20,20-24,BP,0
24342,"$1,600.00",F,AV,O,"$1,600.00",GHI000076584,CR,29-Mar-19,50-54,AM,0
24405,"$1,580.00",F,AV,M,"$1,580.00",GHI000076584,CR,22-Sep-20,55-59,O,0
3179,"$1,920.00",F,AV,NE,"$1,920.00",GHI000086145,CR,03-Mar-17,35-39,AM,0
23769,$88.00,M,AV,O,$88.00,GHI001755649,CR,10-Sep-19,35-39,AM,0
32979,"$1,380.00",M,AV,M,"$1,380.00",GHI000140573,CR,20-Aug-20,50-54,AM,0
15629,$108.00,M,AV,O,$107.82,GHI001159947,CR,17-Apr-19,65+,AM,0
21902,$585.00,M,RP,O,$585.30,GHI001870852,CR,14-Jan-20,55-59,AM,0
21662,"$1,100.00",F,AV,M,"$1,100.00",GHI001649154,CR,24-Apr-19,30-34,W,0
17680,$450.00,F,AV,M,$450.00,GHI002045972,CR,09-Oct-20,30-34,AM,0
37311,$200.00,M,AV,O,$200.00,GHI000157228,CR,20-Jun-18,20-24,S,0
26166,$391.00,F,AV,NE,$390.85,GHI000508205,CR,03-Mar-17,45-49,S,0
23508,$300.00,M,AV,O,$300.00,GHI000149529,CR,08-May-20,40-44,Wlg,0
5108,"$1,600.00",F,AV,NE,"$1,600.00",GHI000082307,CR,20-Dec-16,40-44,AM,0
4856,$280.00,F,AV,M,$280.00,GHI000161029,CR,21-Feb-17,30-34,EC,0
11932,$760.00,M,AV,O,$760.00,GHI001076232,CR,11-Aug-20,65+,S,0
15558,$200.00,F,AV,M,$200.00,GHI001472258,CR,16-Jan-18,35-39,BP,0
1133,$190.00,M,AV,M,$190.00,GHI000877574,CR,13-Dec-19,18-19,BP,0
16312,"$1,050.00",M,AV,PP,"$1,050.00",GHI000084252,CR,21-Aug-19,50-54,AM,0
2395,"$2,370.00",M,AV,M,"$2,370.00",GHI001315079,CR,14-Sep-18,45-49,AM,0
1976,$500.00,M,AV,M,$500.00,GHI001117952,CR,16-Jun-17,35-39,O,0
21132,$400.00,M,AV,O,$400.00,GHI001097488,CR,27-Sep-17,60-64,Wlg,0
6360,$280.00,F,AV,NE,$280.00,GHI000812552,CR,06-Dec-17,55-59,W,0
24393,"$1,900.00",M,RP,O,"$1,900.00",GHI000076584,CR,15-May-20,25-29,NL,0
11143,$900.00,F,AV,NE,$900.00,GHI001252621,CR,30-Aug-17,35-39,AM,0
25684,"$1,700.00",F,RP,M,"$1,700.00",GHI001658372,CR,24-Jan-20,20-24,BP,0
28201,$282.00,M,AV,NE,$281.75,GHI000081724,CR,16-Sep-20,65+,W,0
37374,$550.00,M,AV,M,$550.00,GHI000157228,CR,28-Sep-20,25-29,S,0
25174,$113.00,F,AV,M,$112.70,GHI001705027,CR,12-Dec-19,35-39,NL,0
8874,$500.00,M,RP,M,$500.00,GHI001803271,CR,17-Sep-19,20-24,NL,0
9336,$480.00,M,AV,NE,$480.00,GHI000091678,CR,28-Jan-20,45-49,C,0
23323,"$2,280.00",F,RP,O,"$2,280.00",GHI000896773,CR,27-Mar-20,25-29,BP,0
27274,$540.00,M,AV,M,$540.00,GHI000468743,CR,24-Oct-18,20-24,AM,0
226,"$1,900.00",F,AV,M,"$1,900.00",GHI000510470,CR,20-Dec-16,20-24,AM,0
11995,$210.00,F,AV,M,$210.00,GHI001304576,CR,08-Sep-17,25-29,BP,0
32792,$290.00,F,AV,M,$290.00,GHI000140573,CR,03-Apr-18,55-59,AM,0
5323,$740.00,M,AV,NE,$740.00,GHI000147987,CR,09-Aug-17,65+,N,0
14279,$180.00,F,AV,O,$180.00,GHI001387295,CR,07-Dec-17,25-29,C,0
25301,$377.00,F,AV,NE,$376.63,GHI001174784,CR,08-Jan-18,45-49,C,0
7072,"$1,080.00",F,AV,PP,"$1,080.00",GHI001318658,CR,08-Aug-17,25-29,C,0
20496,$220.00,F,AV,NE,$220.00,GHI002121219,CR,27-Nov-20,17,O,0
26523,$340.00,F,AV,M,$340.00,GHI001463827,CR,16-Aug-18,55-59,AM,0
17356,$900.00,F,AV,M,$900.00,GHI001254666,CR,19-Apr-17,35-39,W,0
12887,$790.00,F,AV,M,$790.00,GHI000087300,CR,06-May-20,45-49,BP,0
16815,$564.00,M,AV,M,$563.50,GHI001648133,CR,25-May-20,25-29,C,0
28435,$245.00,M,AV,O,$245.00,GHI001953280,CR,04-Jul-20,50-54,W,0
28106,$465.00,F,AV,M,$465.00,GHI000141145,CR,14-Feb-17,35-39,BP,0
28654,"$1,560.00",F,AV,M,"$1,560.00",GHI000089631,CR,03-May-18,50-54,BP,0
33425,$980.00,F,RP,NE,$980.00,GHI000133139,CR,21-Jun-17,25-29,AM,0
29260,$575.00,F,AV,PP,$575.00,GHI000081820,CR,18-Jun-19,55-59,AM,0
27699,"$2,000.00",F,AV,M,"$2,000.00",GHI001579782,CR,31-Aug-18,35-39,AM,0
34014,"$1,350.00",F,AV,U,"$1,350.00",GHI000180228,CR,22-Sep-17,20-24,AM,0
31858,"$2,400.00",F,AV,PP,"$2,400.00",GHI000137495,CR,04-Jun-20,40-44,AM,0
36800,$180.00,F,AV,O,$180.00,GHI000319744,CR,06-Jan-17,25-29,S,0
35233,$260.00,F,AV,NE,$260.00,GHI000723974,CR,04-Apr-17,60-64,NL,0
283,$280.00,M,AV,M,$280.00,GHI000250631,CR,03-Jul-20,45-49,AM,0
3065,$500.00,M,AV,NE,$500.00,GHI001560064,CR,08-Oct-19,25-29,C,0
4884,$240.00,F,RP,NE,$240.00,GHI000161029,CR,06-Nov-18,35-39,EC,0
2093,$810.00,M,AV,PP,$810.00,GHI001088287,CR,28-Jun-17,40-44,AM,0
5706,"$2,100.00",F,AV,NE,"$2,100.00",GHI000134671,CR,16-May-18,30-34,N,0
20784,"$1,980.00",F,AV,M,"$1,980.00",GHI000096000,CR,04-Jan-19,45-49,AM,0
10804,$380.00,M,RP,M,$380.00,GHI000078662,CR,21-Apr-17,25-29,AM,0
10097,"$1,314.00",F,AV,M,"$1,313.88",GHI000088344,CR,16-May-19,35-39,BP,0
11402,$174.00,M,RP,O,$174.00,GHI000141852,CR,26-Jul-17,40-44,O,0
21301,$460.00,F,AV,M,$460.00,GHI000835851,CR,19-Jun-18,40-44,AM,0
10754,"$1,400.00",F,AV,M,"$1,400.00",GHI001789697,CR,29-Aug-19,25-29,NL,0
27493,"$1,200.00",M,AV,M,"$1,200.00",GHI000142888,CR,28-Jun-18,30-34,AM,0
25708,"$1,373.00",F,AV,M,"$1,373.00",GHI000383249,CR,14-Feb-18,25-29,EC,0
21136,$525.00,F,AV,NE,$525.00,GHI001011457,CR,03-Jul-20,35-39,O,0
36206,$790.00,M,AV,M,$789.92,GHI000930305,CR,23-Dec-16,40-44,N,0
28578,$545.00,F,AV,M,$545.00,GHI001175045,CR,28-Jan-20,35-39,AM,0
9898,$500.00,F,AV,PP,$500.00,GHI001260818,CR,14-Dec-17,45-49,AM,0
23628,$920.00,F,AV,M,$920.00,GHI000167718,CR,11-Dec-17,55-59,EC,0
29391,$450.00,F,AV,M,$450.00,GHI001234971,CR,31-Jan-18,30-34,BP,0
25519,$226.00,F,AV,M,$225.84,GHI000928512,CR,04-Jul-19,40-44,N,0
18137,"$1,290.00",F,AV,M,"$1,290.00",GHI000140048,CR,03-Oct-18,25-29,Wlg,0
38106,$300.00,F,AV,NE,$300.00,GHI001691662,CR,20-Mar-19,25-29,W,0
13348,$960.00,M,AV,O,$960.00,GHI000222238,CR,21-Feb-20,35-39,AM,0
1309,$500.00,M,AV,M,$500.00,GHI000877574,CR,15-Oct-19,20-24,BP,0
33129,$400.00,F,AV,O,$400.00,GHI000140573,CR,03-Jan-19,45-49,AM,0
3517,$245.00,M,AV,NE,$245.00,GHI000077861,CR,19-Dec-16,50-54,AM,0
5850,$382.00,F,AV,M,$381.80,GHI000081354,CR,23-Nov-18,30-34,W,0
19076,$175.00,F,AV,M,$175.00,GHI000425222,CR,08-Oct-20,18-19,NL,0
3063,$50.00,F,AV,M,$50.00,GHI001560064,CR,27-Sep-19,40-44,C,0
16308,"$1,050.00",M,AV,M,"$1,050.00",GHI000084252,CR,02-Aug-19,25-29,AM,0
5622,"$1,360.00",M,RP,M,"$1,360.00",GHI000138796,CR,22-Aug-18,40-44,EC,0
8916,"$1,265.00",M,AV,M,"$1,265.00",GHI000208391,CR,11-Apr-18,20-24,AM,1
2140,$120.00,M,AV,NE,$120.00,GHI001284869,CR,15-Dec-17,55-59,BP,0
23663,$260.00,F,AV,M,$260.00,GHI000139562,CR,03-Jul-18,20-24,AM,0
25897,"$1,167.00",F,AV,M,"$1,167.48",GHI000584204,CR,30-Jan-20,40-44,BP,0
7517,$350.00,M,AV,O,$350.00,GHI000151115,CR,05-Feb-20,30-34,AM,0
5632,"$1,400.00",F,AV,M,"$1,400.00",GHI000138796,CR,11-Jan-19,30-34,EC,0
15695,$900.00,M,RP,NE,$900.00,GHI000084252,CR,03-May-17,50-54,AM,0
37810,$593.00,F,AV,NE,$592.50,GHI000699648,CR,03-Apr-20,65+,EC,0
2617,$400.00,F,AV,U,$400.00,GHI000873735,CR,08-Dec-17,30-34,AM,0
8590,$400.00,F,AV,PP,$400.00,GHI000216358,CR,09-Apr-19,40-44,AM,0
16789,$350.00,F,AV,NE,$350.00,GHI000159284,CR,08-Oct-20,25-29,S,0
8093,$260.00,F,AV,NE,$260.00,GHI000217389,CR,27-Mar-18,35-39,C,0
26271,"$1,063.00",M,AV,O,"$1,062.60",GHI000240697,CR,30-Jul-19,35-39,AM,0
32372,$320.00,F,AV,M,$320.00,GHI000141841,CR,27-Jun-17,55-59,AM,0
25262,$548.00,F,AV,O,$547.59,GHI000094724,CR,01-Jul-20,35-39,BP,0
17221,$575.00,F,AV,NE,$575.00,GHI000208151,CR,28-Mar-19,55-59,NL,0
702,$840.00,M,AV,M,$840.00,GHI000606727,CR,22-May-17,30-34,BP,0
35559,"$1,123.00",F,RP,M,"$1,123.20",GHI000088604,CR,30-Jan-20,18-19,AM,0
17819,$330.00,M,AV,M,$330.00,GHI000955908,CR,25-Jun-18,40-44,AM,0
23966,$350.00,F,AV,M,$350.00,GHI000182799,CR,11-Apr-17,50-54,AM,0
14371,$106.00,M,AV,NE,$106.00,GHI000135471,CR,06-Jun-18,40-44,O,0
8462,$450.00,F,AV,NE,$450.00,GHI001899784,CR,17-Aug-20,20-24,O,0
6832,$590.00,F,AV,M,$590.00,GHI000084021,CR,11-Aug-17,25-29,C,0
33613,"$2,522.00",F,AV,M,"$2,521.50",GHI000134149,CR,02-Feb-18,20-24,AM,0
8090,$125.00,F,AV,NE,$125.00,GHI000217389,CR,16-May-17,17,O,0
9034,$357.00,M,AV,O,$356.50,GHI000208391,CR,21-Nov-20,35-39,O,1
33177,"$1,520.00",F,AV,M,"$1,520.00",GHI000140573,CR,16-Jul-19,65+,AM,0
20593,"$1,520.00",F,AV,O,"$1,520.00",GHI001990146,CR,30-Jun-20,25-29,T,0
31471,"$2,120.00",M,AV,M,"$2,120.00",GHI000137495,CR,07-Mar-17,30-34,AM,0
38613,"$1,160.00",F,AV,M,"$1,160.00",GHI001928451,CR,01-Apr-20,40-44,C,0
27475,"$1,400.00",F,AV,PP,"$1,400.00",GHI000142888,CR,15-Jan-18,25-29,AM,0
21280,"$1,005.00",M,AV,M,"$1,005.00",GHI000779269,CR,19-Sep-19,45-49,EC,0
22559,$625.00,F,AV,M,$625.00,GHI000349460,CR,27-Dec-19,30-34,AM,0
5246,"$1,800.00",F,AV,NE,"$1,800.00",GHI000844291,CR,05-Dec-19,40-44,N,0
32341,$80.00,M,AV,NE,$80.00,GHI000192548,CR,24-Apr-18,55-59,AM,0
993,$200.00,M,AV,M,$200.00,GHI000877574,CR,30-Aug-18,20-24,BP,0
2579,$290.00,F,AV,M,$290.00,GHI000873735,CR,26-Apr-17,20-24,AM,0
20415,$600.00,M,AV,M,$600.00,GHI000143720,CR,15-May-20,65+,W,0
20274,$460.00,M,AV,NE,$460.00,GHI000143720,CR,07-Nov-18,30-34,W,0
24559,$240.00,F,AV,M,$240.00,GHI000170760,CR,12-Sep-18,35-39,AM,0
29229,$520.00,M,AV,M,$520.00,GHI001613851,CR,07-Jan-20,30-34,NL,0
27051,"$1,320.00",F,AV,NE,"$1,320.00",GHI000222795,CR,01-May-19,25-29,S,0
5780,$380.00,F,AV,M,$380.00,GHI000097641,CR,16-Feb-17,20-24,N,0
11231,$330.00,F,RP,NE,$330.00,GHI000416270,CR,30-May-17,20-24,C,0
3435,$213.00,F,AV,M,$212.75,GHI000081732,CR,06-Oct-17,25-29,W,0
33879,"$1,800.00",F,AV,M,"$1,800.00",GHI000134914,CR,14-Nov-18,25-29,AM,0
28196,$136.00,M,AV,M,$136.25,GHI000081724,CR,04-Nov-19,65+,W,0
4871,$420.00,F,AV,M,$420.00,GHI000161029,CR,12-Dec-17,20-24,EC,0
22904,$110.00,M,RP,NE,$110.00,GHI001325825,CR,20-Jul-17,25-29,O,0
13105,"$1,800.00",F,AV,PP,"$1,800.00",GHI001495052,CR,28-Feb-18,40-44,W,0
13070,$330.00,F,AV,NE,$330.00,GHI000088704,CR,12-Jan-17,25-29,BP,0
1119,$380.00,M,AV,NE,$380.00,GHI000877574,CR,29-Oct-19,25-29,BP,0
32026,$158.00,F,AV,NE,$157.50,GHI000142391,CR,06-Nov-17,25-29,AM,0
4332,$385.00,M,AV,PP,$385.00,GHI000275983,CR,10-Jul-18,30-34,AM,0
37531,$510.00,M,AV,U,$510.00,GHI000076589,CR,04-Dec-17,45-49,O,0
2283,$460.00,F,RP,PP,$460.00,GHI000489486,CR,20-Jun-19,35-39,AM,0
2479,$420.00,F,AV,M,$420.00,GHI000075057,CR,15-Aug-18,55-59,NL,0
1626,"$1,080.00",F,AV,M,"$1,080.00",GHI000258822,CR,15-Aug-17,20-24,NL,0
7344,$450.00,F,AV,O,$450.00,GHI000151115,CR,03-Nov-17,30-34,AM,0
5785,$365.00,M,AV,NE,$365.00,GHI000097641,CR,28-Jul-17,30-34,N,0
27637,$195.00,F,AV,NE,$195.00,GHI000242005,CR,22-Aug-17,25-29,S,0
15637,$950.00,M,AV,NE,$950.00,GHI001374465,CR,27-Jul-17,50-54,AM,0
25376,"$1,000.00",F,AV,M,"$1,000.00",GHI001660170,CR,08-May-19,25-29,BP,0
1974,$598.00,M,AV,O,$598.00,GHI000176170,CR,26-Apr-19,60-64,AM,0
8829,$380.00,F,AV,NE,$380.00,GHI000277507,CR,19-Nov-18,20-24,C,0
27090,$675.00,F,AV,PP,$675.00,GHI000467714,CR,21-Dec-18,25-29,AM,0
1018,$170.00,M,AV,M,$170.00,GHI000877574,CR,19-Nov-18,20-24,BP,0
27228,$425.00,M,AV,M,$425.30,GHI000313625,CR,18-Oct-19,45-49,AM,0
4883,$280.00,F,AV,M,$280.00,GHI000161029,CR,31-Oct-18,40-44,EC,0
15228,$650.00,M,AV,M,$650.00,GHI000849928,CR,22-Jan-18,65+,BP,0
9085,"$2,438.00",F,AV,M,"$2,438.00",GHI000494357,CR,25-May-18,45-49,AM,0
12586,$300.00,M,AV,M,$300.00,GHI000086319,CR,24-Jul-19,45-49,Wlg,0
37840,$480.00,F,RP,M,$480.00,GHI001362951,CR,23-Jun-17,20-24,C,0
27559,$350.00,M,AV,NE,$350.00,GHI000296458,CR,22-Jul-20,45-49,W,0
14617,$124.00,M,AV,M,$124.00,GHI000135471,CR,16-Jul-20,55-59,BP,0
18475,$225.00,M,AV,NE,$225.00,GHI002073603,CR,25-Sep-20,30-34,S,0
27379,$840.00,F,AV,M,$840.00,GHI000222221,CR,21-Jul-20,20-24,AM,0
13881,"$1,500.00",M,AV,M,"$1,500.00",GHI001621276,CR,17-Jul-20,40-44,O,0
26396,"$1,483.00",F,AV,M,"$1,482.53",GHI001062418,CR,13-Feb-20,35-39,AM,0
18509,$430.00,F,AV,O,$430.00,GHI001945866,CR,05-May-20,25-29,AM,0
20896,$280.00,F,AV,NE,$280.00,GHI002103041,CR,04-Nov-20,55-59,N,0
5705,"$1,020.00",M,AV,M,"$1,020.00",GHI000134671,CR,24-Aug-17,35-39,N,0
26377,$447.00,F,AV,NE,$446.73,GHI000761090,CR,08-Oct-20,60-64,EC,0
856,"$1,200.00",F,AV,M,"$1,200.00",GHI000878855,CR,14-Mar-17,30-34,AM,0
24961,$495.00,F,AV,U,$495.00,GHI000263721,CR,06-Nov-19,25-29,Wlg,0
25007,"$1,500.00",F,AV,PP,"$1,500.00",GHI001676044,CR,24-May-19,30-34,AM,0
15063,$248.00,M,AV,M,$248.00,GHI000135471,CR,25-Aug-20,60-64,O,0
5098,$450.00,F,AV,M,$450.00,GHI000082307,CR,11-Dec-18,30-34,AM,0
10967,"$3,000.00",F,AV,M,"$3,000.00",GHI001590788,CR,23-Jul-20,25-29,AM,0
8234,$180.00,F,AV,M,$180.00,GHI000140102,CR,05-Jun-18,30-34,T,0
19003,$425.00,F,AV,NE,$425.00,GHI001676343,CR,14-Feb-19,40-44,S,0
6565,$250.00,F,AV,M,$250.00,GHI001712699,CR,26-Jun-19,30-34,O,0
5143,"$1,180.00",M,AV,NE,"$1,180.00",GHI001837322,CR,23-Jun-20,45-49,W,0
16408,$360.00,M,RP,O,$360.00,GHI000084252,CR,18-Aug-20,35-39,AM,0
29238,$220.00,M,AV,NE,$220.12,GHI000485394,CR,20-Feb-17,65+,S,0
13426,$150.00,F,AV,M,$150.00,GHI000335371,CR,06-Apr-20,25-29,S,0
1639,"$1,076.00",F,AV,NE,"$1,076.25",GHI000258822,CR,25-Jan-18,25-29,NL,0
691,$165.00,F,AV,M,$165.23,GHI000160792,CR,20-Nov-17,35-39,C,0
35650,"$1,580.00",F,RP,NE,"$1,580.00",GHI000143177,CR,19-Jun-18,20-24,N,0
37327,$220.00,M,RP,M,$220.00,GHI000157228,CR,18-Jun-20,25-29,O,0
452,$315.00,M,AV,NE,$315.00,GHI000250631,CR,19-Nov-20,45-49,AM,0
16528,$585.00,F,AV,M,$585.00,GHI001571584,CR,15-Oct-18,25-29,EC,0
3299,"$1,500.00",F,AV,M,"$1,500.00",GHI000214788,CR,11-Oct-18,20-24,AM,0
14645,$124.00,M,AV,M,$124.00,GHI000135471,CR,21-Aug-20,55-59,O,0
21299,$460.00,M,RP,U,$460.00,GHI000835851,CR,28-Dec-17,18-19,AM,0
29975,$520.00,F,AV,O,$520.00,GHI000134156,CR,17-Feb-20,45-49,AM,0
37204,"$1,140.00",F,AV,NE,"$1,140.17",GHI000081506,CR,04-Apr-18,25-29,EC,0
10849,$600.00,F,AV,NE,$600.00,GHI001176833,CR,22-Jun-18,30-34,C,0
34775,$480.00,F,AV,NE,$480.00,GHI000389160,CR,20-Mar-20,45-49,AM,0
21623,$490.00,M,AV,O,$490.00,GHI000703239,CR,05-Nov-20,20-24,BP,0
29311,$600.00,M,AV,NE,$600.00,GHI001099028,CR,26-Oct-17,30-34,AM,0
34088,"$1,640.00",F,AV,NE,"$1,640.00",GHI000112394,CR,25-Sep-17,25-29,AM,0
19618,"$2,060.00",M,AV,PP,"$2,060.00",GHI000238920,CR,16-May-19,20-24,O,0
16410,$360.00,M,RP,M,$360.00,GHI000084252,CR,28-Aug-20,45-49,AM,0
36158,"$1,520.00",F,AV,M,"$1,520.00",GHI000179530,CR,27-Sep-19,40-44,T,0
3682,$240.00,M,AV,PP,$240.00,GHI000844803,CR,25-Jun-18,50-54,AM,0
34113,"$1,980.00",F,RP,O,"$1,980.00",GHI000112394,CR,24-Jun-19,25-29,AM,0
16615,$420.00,F,AV,M,$420.00,GHI000538112,CR,18-Nov-19,25-29,W,0
18821,"$2,000.00",F,AV,PP,"$2,000.00",GHI001827328,CR,29-Oct-19,20-24,O,0
31464,"$1,900.00",F,AV,M,"$1,900.00",GHI000137495,CR,20-Feb-17,20-24,AM,0
6845,$780.00,F,AV,O,$780.00,GHI000084021,CR,22-Feb-18,35-39,C,0
24706,$320.00,F,RP,M,$320.00,GHI000170760,CR,24-Dec-19,45-49,AM,0
30773,"$1,760.00",M,AV,NE,"$1,760.00",GHI000145495,CR,10-Mar-20,45-49,NL,0
21753,$185.00,M,AV,M,$185.00,GHI000075311,CR,25-Oct-18,50-54,NL,0
31582,"$2,080.00",F,RP,PP,"$2,080.00",GHI000137495,CR,11-Oct-17,25-29,AM,0
6647,"$1,240.00",F,AV,NE,"$1,240.00",GHI000191804,CR,02-Feb-18,25-29,T,0
30780,"$1,900.00",F,AV,O,"$1,900.00",GHI000145495,CR,03-Aug-20,60-64,NL,0
18393,"$1,700.00",F,AV,PP,"$1,700.00",GHI001287692,CR,12-Dec-19,40-44,C,0
16261,"$1,050.00",M,AV,PP,"$1,050.00",GHI000084252,CR,05-Feb-19,50-54,AM,0
27061,"$1,520.00",F,RP,NE,"$1,520.00",GHI000222795,CR,02-Dec-19,30-34,N,0
4272,$190.00,M,AV,M,$190.00,GHI000275983,CR,28-Nov-17,25-29,T,0
23813,$230.00,M,AV,M,$230.00,GHI000184359,CR,31-Jul-19,50-54,AM,0
3369,$580.00,M,AV,PP,$580.00,GHI001734924,CR,03-Jul-19,25-29,AM,0
34640,$675.00,F,AV,M,$675.00,GHI001665292,CR,17-Jan-19,55-59,Wlg,0
7694,"$1,160.00",F,AV,O,"$1,160.00",GHI000151115,CR,11-Oct-18,40-44,AM,0
32740,$380.00,M,AV,NE,$380.00,GHI000140573,CR,17-May-17,65+,AM,0
35738,$295.00,M,AV,NE,$295.00,GHI000094032,CR,27-Oct-17,35-39,S,0
255,$780.00,F,AV,M,$780.00,GHI000248094,CR,21-Oct-20,25-29,O,0
37820,"$1,770.00",F,AV,NE,"$1,770.00",GHI000699648,CR,10-Nov-20,40-44,BP,0
4531,$415.00,F,RP,NE,$415.00,GHI001015045,CR,08-Mar-17,20-24,AM,0
11821,$748.00,F,RP,O,$748.00,GHI001076232,CR,16-Jan-20,60-64,O,0
10338,"$1,314.00",F,AV,NE,"$1,313.88",GHI001786405,CR,23-Aug-19,30-34,N,0
25996,"$1,067.00",F,AV,M,"$1,066.66",GHI000964616,CR,01-Aug-19,20-24,BP,0
30136,"$2,260.00",F,AV,O,"$2,260.00",GHI000144676,CR,23-Apr-19,30-34,AM,0
11339,$306.00,F,AV,M,$306.00,GHI001486088,CR,02-Nov-18,25-29,C,0
38696,$160.00,F,AV,M,$160.00,GHI000873223,CR,08-Dec-16,45-49,EC,0
22395,"$1,083.00",F,AV,M,"$1,083.10",GHI000074766,CR,10-Feb-20,65+,W,0
19711,"$1,400.00",F,RP,NE,"$1,400.00",GHI002060544,CR,22-Sep-20,20-24,BP,0
29575,"$1,292.00",M,AV,M,"$1,291.50",GHI000133929,CR,30-Jul-18,20-24,AM,0
36372,"$2,160.00",F,AV,M,"$2,160.00",GHI000079891,CR,21-Jul-20,30-34,O,0
6165,$750.00,F,AV,NE,$750.00,GHI000196871,CR,31-Aug-17,25-29,AM,0
8502,"$1,520.00",F,AV,NE,"$1,520.00",GHI000851982,CR,17-Jan-17,25-29,C,0
264,"$1,400.00",M,RP,M,"$1,400.00",GHI000248094,CR,14-Sep-20,55-59,AM,0
996,$150.00,M,AV,M,$150.00,GHI000877574,CR,13-Sep-18,25-29,BP,0
12815,$400.00,F,AV,O,$400.00,GHI000087300,CR,17-May-17,50-54,BP,0
10050,$600.00,F,AV,NE,$600.00,GHI000081834,CR,23-Aug-18,40-44,BP,0
10333,"$1,100.00",F,AV,NE,"$1,100.00",GHI001986055,CR,15-Jun-20,35-39,S,0
11981,$210.00,F,AV,M,$210.00,GHI001304576,CR,19-Jun-17,18-19,O,0
20453,$310.00,F,AV,M,$310.00,GHI000153867,CR,22-Mar-19,30-34,AM,0
21729,$220.00,F,AV,NE,$220.00,GHI000075311,CR,20-Jun-18,45-49,NL,0
19212,$115.00,F,AV,M,$115.38,GHI001652487,CR,09-Nov-20,30-34,O,0
5121,"$1,520.00",F,AV,U,"$1,520.00",GHI000082307,CR,24-Jul-18,18-19,AM,0
2878,$400.00,F,AV,NE,$400.00,GHI000203033,CR,18-Dec-17,30-34,C,0
12587,$680.00,M,AV,M,$680.00,GHI000086319,CR,13-Jan-20,65+,Wlg,0
17352,"$1,052.00",M,AV,NE,"$1,052.25",GHI002101261,CR,27-Nov-20,45-49,NL,0
9982,$450.00,F,AV,M,$450.00,GHI000179733,CR,13-Aug-20,25-29,C,0
1412,$330.00,F,RP,NE,$330.00,GHI000251458,CR,17-Jan-18,20-24,AM,0
35728,$860.00,F,AV,NE,$860.00,GHI001011712,CR,19-Jan-18,20-24,C,0
34378,$480.00,F,AV,M,$480.00,GHI000199693,CR,21-May-20,20-24,AM,0
2660,"$3,193.00",F,AV,M,"$3,193.00",GHI000873735,CR,07-Jun-17,20-24,AM,0
33235,"$1,080.00",M,AV,NE,"$1,080.00",GHI000140573,CR,21-Feb-20,65+,AM,0
13390,$400.00,M,AV,M,$400.00,GHI001216518,CR,13-May-20,40-44,S,0
27017,$350.00,F,RP,U,$350.00,GHI000222795,CR,19-Jun-20,20-24,C,0
15599,$130.00,M,RP,NE,$130.00,GHI001432578,CR,16-Mar-18,25-29,N,0
15072,$216.00,M,AV,M,$216.00,GHI000135471,CR,09-Sep-20,40-44,O,0
22002,$450.00,F,AV,U,$450.00,GHI001504262,CR,15-Jan-19,20-24,C,0
27089,$900.00,F,AV,PP,$900.00,GHI000467714,CR,20-Dec-18,25-29,AM,0
21968,$400.00,F,AV,PP,$400.00,GHI000535050,CR,16-May-19,30-34,Wlg,0
25060,$150.00,F,AV,PP,$150.00,GHI000171032,CR,25-Sep-18,50-54,Wlg,0
8075,"$1,120.00",F,AV,NE,"$1,120.00",GHI002017035,CR,10-Aug-20,30-34,W,0
16856,$250.00,M,RP,O,$250.00,GHI001334542,CR,13-Dec-18,30-34,AM,0
33866,"$1,580.00",F,AV,PP,"$1,580.00",GHI000134914,CR,16-Oct-17,20-24,AM,0
13380,$300.00,F,AV,NE,$300.00,GHI001216518,CR,24-Jan-20,25-29,S,0
18314,$367.00,F,AV,M,$366.85,GHI000109575,CR,18-May-20,25-29,C,0
27045,"$1,200.00",M,RP,NE,"$1,200.00",GHI000222795,CR,21-Nov-18,25-29,N,0
24013,$400.00,F,AV,M,$400.00,GHI000152327,CR,03-Feb-17,50-54,AM,0
27665,$700.00,M,AV,M,$700.00,GHI001579782,CR,28-Jun-19,25-29,AM,0
8853,"$1,920.00",F,AV,NE,"$1,920.00",GHI000277507,CR,06-May-19,35-39,C,0
28848,$300.00,M,AV,NE,$300.00,GHI000868864,CR,02-Mar-20,50-54,AM,0
38013,"$1,260.00",F,AV,NE,"$1,260.00",GHI000429326,CR,19-Apr-18,25-29,Wlg,0
38630,$900.00,F,RP,M,$900.00,GHI000405262,CR,06-Jul-18,20-24,NL,0
36575,$600.00,F,AV,O,$600.00,GHI000694586,CR,17-Jun-20,45-49,BP,0
17700,$362.00,F,AV,M,$362.25,GHI000081913,CR,04-Jul-17,20-24,C,0
37079,"$1,040.00",F,AV,NE,"$1,040.00",GHI000091017,CR,07-Nov-19,20-24,T,0
13522,$360.00,M,AV,NE,$360.00,GHI000212515,CR,19-May-17,45-49,C,0
