,Applied,Gender,Payment_Method,Location,Received,Id,Reason,Date,Age,Area,True_False
35176,$506.00,F,AV,M,$506.00,GHI000962562,CR,15-Oct-18,18-19,NL,0
20669,$720.00,M,AV,PP,$720.00,GHI001444121,CR,29-Nov-17,40-44,Wlg,0
16240,"$1,050.00",M,AV,PP,"$1,050.00",GHI000084252,CR,19-Nov-18,40-44,AM,0
6882,$237.00,F,AV,PP,$237.15,GHI000084021,CR,13-Aug-19,20-24,O,0
13181,$495.00,F,AV,PP,$495.00,GHI001766408,CR,10-Aug-20,20-24,O,0
2497,$400.00,F,AV,PP,$400.00,GHI000137507,CR,05-Jan-17,40-44,AM,0
24786,$320.00,F,RP,M,$320.00,GHI000854560,CR,02-Nov-18,18-19,AM,0
31671,"$3,075.00",F,AV,M,"$3,074.50",GHI000137495,CR,25-Jun-18,25-29,AM,0
29753,"$1,440.00",F,AV,O,"$1,440.00",GHI000161024,CR,14-Nov-19,25-29,AM,0
30427,$667.00,F,AV,PP,$666.67,GHI000135448,CR,20-Jun-17,25-29,AM,0
9874,$400.00,F,AV,NE,$400.00,GHI000077345,CR,11-Aug-20,40-44,AM,0
18898,$820.00,F,AV,M,$820.00,GHI001414916,CR,21-Sep-17,35-39,O,0
29296,$480.00,M,AV,NE,$480.00,GHI001152263,CR,11-Oct-17,35-39,BP,0
28431,$245.00,M,AV,M,$245.00,GHI001953280,CR,29-Jun-20,45-49,W,0
28702,$212.00,F,AV,NE,$211.95,GHI000367118,CR,13-Aug-20,45-49,S,0
5066,"$1,142.00",F,AV,M,"$1,141.50",GHI000086656,CR,15-Mar-18,25-29,C,0
9868,$300.00,F,AV,NE,$300.00,GHI000077345,CR,16-Sep-19,30-34,AM,0
11972,$780.00,M,AV,NE,$780.00,GHI000370198,CR,15-Jul-20,50-54,AM,0
23361,$150.00,F,AV,M,$150.00,GHI000149529,CR,18-Jul-18,25-29,Wlg,0
32621,"$1,485.00",F,AV,PP,"$1,485.00",GHI000141841,CR,21-Jun-19,30-34,W,0
23056,$290.00,F,AV,M,$290.00,GHI000203014,CR,21-May-19,20-24,AM,0
21354,$680.00,M,AV,M,$680.00,GHI001761792,CR,11-Oct-19,35-39,AM,0
34515,$495.00,F,AV,M,$495.00,GHI000077887,CR,16-Jan-19,30-34,BP,0
37314,$220.00,M,AV,NE,$220.00,GHI000157228,CR,04-Sep-18,25-29,S,0
4577,$240.00,M,AV,NE,$240.00,GHI001306368,CR,24-May-17,40-44,AM,0
16380,$360.00,M,AV,M,$360.00,GHI000084252,CR,22-May-20,20-24,AM,0
3217,$720.00,F,AV,NE,$720.00,GHI000086145,CR,01-Nov-17,20-24,AM,0
22448,$530.00,M,AV,NE,$530.00,GHI000786181,CR,22-Jun-17,50-54,T,0
15331,$320.00,F,AV,NE,$320.00,GHI000225813,CR,28-Jun-19,25-29,T,0
21955,"$1,140.00",F,AV,NE,"$1,140.00",GHI001383173,CR,07-Aug-17,45-49,BP,0
37808,"$1,470.00",F,AV,M,"$1,470.00",GHI000699648,CR,05-Mar-20,35-39,NL,0
3827,$360.00,F,AV,NE,$360.00,GHI000081332,CR,26-Sep-17,65+,W,0
11861,$320.00,F,AV,NE,$320.00,GHI001076232,CR,02-Oct-17,55-59,BP,0
29158,$720.00,M,AV,PP,$720.00,GHI000084353,CR,16-Nov-20,20-24,AM,0
31359,$350.00,M,AV,PP,$350.00,GHI000137495,CR,13-Dec-19,50-54,AM,0
12951,$600.00,F,AV,NE,$600.00,GHI000090125,CR,10-Aug-17,20-24,AM,0
13962,"$1,000.00",F,AV,M,"$1,000.00",GHI000736512,CR,05-Dec-16,20-24,NL,0
17249,$416.00,F,AV,M,$415.75,GHI000208151,CR,10-Oct-19,20-24,NL,0
11727,$488.00,M,AV,M,$488.00,GHI000141852,CR,10-Sep-20,25-29,O,0
35170,$450.00,M,AV,M,$450.00,GHI000152576,CR,31-May-19,65+,O,0
28270,$415.00,F,RP,M,$415.00,GHI000080965,CR,09-Aug-19,30-34,O,0
11940,$133.00,F,AV,M,$133.00,GHI000370198,CR,28-Jul-17,20-24,NL,0
14919,$216.00,M,AV,NE,$216.00,GHI000135471,CR,04-Dec-19,50-54,O,0
35852,$750.00,F,AV,M,$750.00,GHI000504087,CR,07-Sep-18,30-34,AM,0
22303,$250.00,F,AV,O,$250.00,GHI000074766,CR,20-Feb-17,30-34,BP,0
35768,"$1,280.00",F,RP,NE,"$1,280.00",GHI000094032,CR,23-Jan-17,35-39,C,0
37604,"$1,200.00",M,RP,M,"$1,200.00",GHI000076589,CR,16-Aug-19,35-39,AM,0
14124,$380.00,M,AV,M,$380.00,GHI000802562,CR,16-Sep-19,25-29,AM,0
4153,$855.00,M,AV,NE,$855.00,GHI000275983,CR,22-Nov-18,40-44,AM,0
33206,"$1,400.00",F,AV,M,"$1,400.00",GHI000140573,CR,25-Oct-19,30-34,W,0
17294,$480.00,F,AV,M,$480.00,GHI000208151,CR,18-Jun-20,25-29,NL,0
35708,"$1,600.00",F,AV,NE,"$1,600.00",GHI000080981,CR,25-Jun-19,20-24,O,0
31552,"$1,900.00",F,AV,M,"$1,900.00",GHI000137495,CR,28-Aug-17,35-39,AM,0
3778,"$1,080.00",F,AV,M,"$1,080.00",GHI000140127,CR,28-Feb-18,20-24,W,0
3422,$900.00,F,AV,NE,$900.00,GHI001242881,CR,12-Feb-20,65+,BP,0
31381,$595.00,F,AV,M,$595.00,GHI000137495,CR,04-Jun-20,30-34,AM,0
24150,$540.00,M,AV,NE,$540.00,GHI000076584,CR,26-Mar-19,50-54,AM,0
18579,"$2,280.00",F,AV,NE,"$2,280.00",GHI001700867,CR,01-Apr-19,35-39,Wlg,0
15741,$600.00,M,AV,NE,$600.00,GHI000084252,CR,06-Oct-17,60-64,AM,0
2732,$295.00,F,AV,M,$295.00,GHI000730371,CR,11-Apr-17,30-34,NL,0
13744,"$2,243.00",F,AV,M,"$2,242.50",GHI001948160,CR,29-Aug-20,35-39,W,0
33396,$480.00,F,AV,O,$480.00,GHI000133139,CR,27-Aug-20,65+,AM,0
33953,$540.00,F,AV,M,$540.00,GHI001315607,CR,20-Aug-18,35-39,AM,0
9801,$289.00,F,RP,PP,$289.00,GHI000167948,CR,05-Dec-18,35-39,BP,0
34356,"$1,650.00",M,RP,NE,"$1,650.00",GHI000141152,CR,27-Aug-20,25-29,AM,0
7868,"$2,520.00",F,AV,PP,"$2,520.00",GHI000151115,CR,24-Nov-20,35-39,O,0
21159,$500.00,F,AV,M,$500.00,GHI001855751,CR,16-Mar-20,20-24,NL,0
21759,$120.00,M,AV,M,$120.00,GHI000075311,CR,09-Aug-19,35-39,NL,0
19364,$280.00,F,AV,M,$280.00,GHI000238920,CR,20-Mar-17,50-54,AM,0
16398,$360.00,M,RP,M,$360.00,GHI000084252,CR,08-Jul-20,60-64,AM,0
14657,$124.00,M,AV,M,$124.00,GHI000135471,CR,10-Sep-20,35-39,O,0
11005,"$1,800.00",F,AV,NE,"$1,800.00",GHI001539344,CR,18-May-18,35-39,AM,0
5328,$240.00,F,AV,M,$240.00,GHI000147987,CR,08-Dec-17,55-59,N,0
38263,$870.00,F,AV,M,$870.00,GHI001065478,CR,07-Nov-18,25-29,C,0
26092,$606.00,M,RP,M,$605.50,GHI000074542,CR,06-Jun-19,20-24,AM,0
9971,$350.00,F,AV,O,$350.00,GHI001942019,CR,04-May-20,35-39,W,0
31933,$590.00,F,AV,O,$590.00,GHI000512009,CR,10-Jul-18,25-29,AM,0
15833,$660.00,M,AV,NE,$660.00,GHI000084252,CR,10-Aug-18,35-39,AM,0
2735,$285.00,F,AV,NE,$285.00,GHI000730371,CR,09-May-17,45-49,AM,0
36741,$780.00,M,AV,NE,$780.00,GHI001951756,CR,25-Jul-20,45-49,O,0
17002,"$1,280.00",M,AV,NE,"$1,280.00",GHI001153804,CR,20-Apr-18,25-29,AM,0
11347,$293.00,F,AV,NE,$293.00,GHI001486088,CR,27-Mar-19,25-29,C,0
1367,$760.00,M,AV,M,$760.00,GHI000877574,CR,05-Jun-20,20-24,W,0
23276,"$1,200.00",F,AV,NE,"$1,200.00",GHI001231634,CR,28-Mar-18,40-44,W,0
20623,$420.00,F,AV,M,$420.00,GHI001326353,CR,20-Jul-17,40-44,NL,0
3799,"$1,214.00",F,RP,M,"$1,213.57",GHI000076326,CR,11-Sep-17,35-39,AM,0
10993,$360.00,F,AV,M,$360.00,GHI001950720,CR,24-Nov-20,30-34,C,0
21552,$541.00,M,AV,NE,$540.50,GHI000155654,CR,29-Mar-17,45-49,C,0
34395,"$1,840.00",F,AV,M,"$1,840.00",GHI000199693,CR,26-Nov-19,25-29,AM,0
9592,$621.00,M,AV,PP,$621.00,GHI000153655,CR,27-Feb-17,55-59,AM,0
33048,"$2,000.00",F,AV,NE,"$2,000.00",GHI000140573,CR,20-Oct-17,30-34,AM,0
37492,$900.00,M,AV,M,$900.00,GHI000076589,CR,14-Aug-19,45-49,AM,0
16466,$780.00,F,AV,M,$780.00,GHI001571584,CR,08-Oct-18,35-39,EC,0
36063,$550.00,F,AV,NE,$550.00,GHI000179530,CR,17-Aug-20,40-44,T,0
30797,$595.00,F,RP,U,$595.00,GHI000150034,CR,24-Feb-20,18-19,AM,0
6478,$440.00,F,RP,PP,$440.00,GHI000163145,CR,22-Nov-19,20-24,Wlg,0
26964,"$1,000.00",F,AV,M,"$1,000.00",GHI000219406,CR,25-Sep-17,25-29,C,0
32353,$520.00,F,AV,M,$520.00,GHI000141841,CR,14-Feb-17,45-49,AM,0
35775,"$1,540.00",F,AV,NE,"$1,540.00",GHI000094032,CR,15-Feb-18,20-24,C,0
37187,"$1,880.00",M,RP,NE,"$1,880.00",GHI000519683,CR,08-Sep-17,25-29,AM,0
20122,$200.00,M,AV,M,$200.00,GHI000143720,CR,11-Mar-20,25-29,W,0
15031,$248.00,M,AV,M,$248.00,GHI000135471,CR,13-Jul-20,45-49,O,0
5893,$300.00,F,AV,M,$300.00,GHI000380221,CR,30-Jun-17,25-29,NL,0
37361,$640.00,M,AV,NE,$640.00,GHI000157228,CR,26-Nov-18,60-64,S,0
30972,$300.00,F,AV,PP,$300.00,GHI000143726,CR,06-Jul-17,20-24,AM,0
30269,"$1,400.00",F,AV,NE,"$1,400.00",GHI000322562,CR,29-Nov-19,65+,N,0
12412,$268.00,F,AV,M,$268.00,GHI001304576,CR,24-Jan-19,45-49,O,0
17265,$520.00,F,AV,M,$520.00,GHI000208151,CR,31-Jan-20,40-44,NL,0
26619,"$1,668.00",M,AV,NE,"$1,667.50",GHI000144139,CR,28-Aug-20,25-29,AM,0
17090,$782.00,F,AV,NE,$782.30,GHI000095251,CR,07-Feb-20,30-34,S,0
26046,$857.00,F,AV,M,$856.75,GHI001897484,CR,24-Feb-20,35-39,BP,0
23319,"$2,240.00",F,AV,M,"$2,240.00",GHI000896773,CR,18-Mar-19,18-19,O,0
26626,"$1,180.00",M,AV,O,"$1,180.00",GHI000144139,CR,22-Oct-20,45-49,AM,0
9597,$500.00,F,AV,M,$500.00,GHI000153655,CR,04-Feb-19,65+,AM,0
52,$800.00,F,RP,NE,$800.00,GHI001879552,CR,11-Feb-20,30-34,W,0
11761,$270.00,F,AV,NE,$270.00,GHI001076232,CR,20-Apr-17,65+,W,0
26311,$225.00,M,AV,PP,$225.00,GHI000923919,CR,03-Apr-17,20-24,AM,0
29733,$960.00,F,AV,O,$960.00,GHI000161024,CR,14-Nov-19,25-29,AM,0
2529,$180.00,M,AV,M,$180.00,GHI000137507,CR,04-Jan-17,45-49,AM,0
11632,$464.00,F,AV,O,$464.00,GHI000141852,CR,27-Sep-18,45-49,O,0
9396,$375.00,F,AV,NE,$375.00,GHI000091678,CR,16-May-17,25-29,C,0
30803,$150.00,F,AV,NE,$150.00,GHI000150034,CR,26-May-17,35-39,AM,0
13163,$520.00,F,AV,NE,$520.00,GHI001474574,CR,22-Nov-19,50-54,T,0
27711,"$1,400.00",F,AV,PP,"$1,400.00",GHI001579782,CR,23-Jul-19,20-24,AM,0
10945,"$2,480.00",F,AV,M,"$2,480.00",GHI001590788,CR,09-Aug-19,30-34,AM,0
12757,$205.00,F,AV,U,$205.00,GHI000087300,CR,31-Jan-18,18-19,BP,0
16296,"$1,050.00",M,RP,U,"$1,050.00",GHI000084252,CR,06-Jun-19,60-64,AM,0
2276,$450.00,F,AV,M,$450.00,GHI000489486,CR,07-Mar-19,30-34,N,0
9205,$276.00,F,AV,NE,$276.00,GHI000090701,CR,18-Aug-20,25-29,S,0
33162,$120.00,M,AV,M,$120.00,GHI000140573,CR,22-May-19,50-54,AM,0
13516,$271.00,F,AV,M,$271.33,GHI000225829,CR,02-Mar-18,25-29,T,0
27176,$999.00,M,AV,M,$999.35,GHI000163685,CR,30-Nov-18,25-29,AM,0
30682,"$1,580.00",F,AV,NE,"$1,580.00",GHI000145495,CR,01-Dec-16,45-49,NL,0
32994,"$1,050.00",F,AV,O,"$1,050.00",GHI000140573,CR,12-Dec-16,65+,AM,0
37141,$100.00,M,AV,NE,$100.00,GHI001457921,CR,07-Nov-19,40-44,EC,0
21243,$810.00,M,AV,NE,$810.00,GHI001368582,CR,14-Sep-18,30-34,AM,0
38069,$590.00,M,AV,M,$590.00,GHI001239048,CR,20-Oct-17,25-29,C,0
35881,$400.00,F,AV,PP,$400.00,GHI000504087,CR,28-Jun-18,20-24,O,0
38702,$140.00,M,AV,M,$140.00,GHI000873223,CR,25-Jan-17,50-54,EC,0
23206,"$1,144.00",F,AV,NE,"$1,144.00",GHI001469454,CR,10-Jul-18,25-29,NL,0
10915,"$1,040.00",F,AV,PP,"$1,040.00",GHI001590788,CR,07-Jul-20,25-29,AM,0
25793,$110.00,F,AV,M,$109.60,GHI000925704,CR,18-Dec-18,20-24,AM,0
2580,$290.00,F,AV,M,$290.00,GHI000873735,CR,26-Apr-17,20-24,AM,0
6175,"$1,950.00",F,RP,O,"$1,950.00",GHI000196871,CR,22-Feb-18,35-39,AM,0
24132,$250.00,M,AV,PP,$250.00,GHI000076584,CR,06-Nov-18,20-24,AM,0
8491,$243.00,F,RP,M,$242.50,GHI000203811,CR,03-Oct-18,30-34,AM,0
38026,"$2,000.00",F,AV,M,"$2,000.00",GHI000429326,CR,21-Feb-20,30-34,Wlg,0
22179,$449.00,F,AV,M,$449.45,GHI000309253,CR,11-May-18,25-29,W,0
28505,$245.00,M,AV,M,$245.00,GHI001953280,CR,26-Aug-20,35-39,W,0
18125,$200.00,M,AV,U,$200.00,GHI000140048,CR,24-Oct-17,18-19,Wlg,0
20050,$460.00,M,RP,NE,$460.00,GHI000143720,CR,28-Mar-19,45-49,W,0
34448,$720.00,F,AV,M,$720.00,GHI001535502,CR,10-May-18,40-44,BP,0
1764,"$1,080.00",F,AV,O,"$1,080.00",GHI000094256,CR,28-Aug-17,25-29,S,0
8972,$679.00,F,AV,PP,$678.50,GHI000208391,CR,14-Jun-19,45-49,AM,1
25986,$500.00,M,AV,NE,$500.25,GHI000403973,CR,08-May-18,55-59,S,0
36614,$190.00,M,AV,M,$190.00,GHI001640456,CR,27-Nov-18,20-24,C,0
21444,"$2,240.00",F,AV,PP,"$2,240.00",GHI001761792,CR,13-Jun-20,20-24,O,0
3865,"$1,020.00",F,AV,U,"$1,020.00",GHI000081332,CR,18-Sep-17,60-64,W,0
28267,$300.00,F,AV,NE,$300.00,GHI000080965,CR,20-Jun-19,50-54,W,0
7487,$60.00,M,AV,NE,$60.36,GHI000151115,CR,06-Nov-19,20-24,AM,0
3304,$450.00,F,AV,NE,$450.00,GHI001639430,CR,19-Dec-18,35-39,O,0
12521,$182.00,F,AV,M,$182.00,GHI001304576,CR,07-Jul-20,20-24,O,0
15425,$647.00,F,AV,M,$646.90,GHI000302090,CR,03-Nov-20,45-49,O,0
32729,$617.00,F,AV,M,$617.14,GHI000140573,CR,03-Mar-17,35-39,AM,0
12156,$90.00,F,AV,M,$90.00,GHI001304576,CR,10-Sep-19,20-24,O,0
7314,$450.00,M,RP,O,$450.00,GHI000151115,CR,01-Mar-17,60-64,AM,0
10790,$210.00,M,AV,M,$210.00,GHI000078662,CR,01-Sep-17,40-44,AM,0
38714,$160.00,M,RP,M,$160.00,GHI000873223,CR,02-Jun-17,45-49,EC,0
32546,$675.00,F,AV,PP,$675.00,GHI000141841,CR,02-Oct-17,20-24,AM,0
2260,$390.00,F,AV,M,$390.00,GHI000489486,CR,12-Mar-18,25-29,O,0
15360,$380.00,M,AV,NE,$380.00,GHI001682944,CR,01-Mar-19,40-44,O,0
6488,$560.00,M,AV,O,$560.00,GHI000919297,CR,11-Jan-18,35-39,AM,0
17258,$391.00,F,AV,M,$391.00,GHI000208151,CR,23-Dec-19,20-24,NL,0
15697,$600.00,M,AV,O,$600.00,GHI000084252,CR,10-May-17,40-44,AM,0
2845,$150.00,M,AV,M,$150.00,GHI000182305,CR,04-May-17,45-49,NL,0
108,"$1,800.00",F,AV,NE,"$1,800.00",GHI001736466,CR,05-Jul-19,25-29,W,0
14681,$135.00,F,AV,M,$135.00,GHI000135471,CR,20-Oct-20,25-29,O,0
14746,$400.00,F,AV,M,$400.00,GHI000135471,CR,04-Sep-17,17,O,0
13082,$600.00,M,AV,U,$600.00,GHI000088704,CR,22-Mar-17,20-24,BP,0
5157,$439.00,F,AV,NE,$439.00,GHI000801543,CR,07-Nov-18,30-34,AM,0
29793,"$2,200.00",F,RP,O,"$2,200.00",GHI000079919,CR,09-Nov-18,35-39,AM,0
20588,$400.00,M,AV,M,$400.00,GHI000253715,CR,10-Nov-17,40-44,C,0
9296,$380.00,F,AV,M,$380.00,GHI000091678,CR,10-Apr-19,20-24,O,0
33709,$430.00,F,AV,NE,$430.00,GHI000151091,CR,25-Oct-19,50-54,O,0
1580,$462.00,F,AV,M,$462.25,GHI000258822,CR,14-Dec-17,25-29,NL,0
13212,"$1,920.00",M,AV,M,"$1,920.00",GHI002017036,CR,22-Jul-20,30-34,W,0
33515,$480.00,F,AV,PP,$480.00,GHI000134149,CR,11-Sep-17,20-24,AM,0
11187,"$1,320.00",F,AV,O,"$1,320.00",GHI001157383,CR,10-Jul-20,25-29,AM,0
3459,$280.00,F,AV,NE,$280.00,GHI001187334,CR,10-Apr-17,40-44,AM,1
14875,$216.00,M,AV,M,$216.00,GHI000135471,CR,31-Jul-19,30-34,O,0
32807,$440.00,F,AV,O,$440.00,GHI000140573,CR,20-Jul-18,20-24,AM,0
28091,$892.00,F,AV,NE,$891.73,GHI000094812,CR,13-Apr-18,35-39,C,0
3407,"$1,120.00",F,AV,NE,"$1,120.00",GHI000342272,CR,22-Mar-18,25-29,NL,0
29477,$520.00,M,RP,PP,$520.00,GHI000133929,CR,01-Nov-19,35-39,AM,0
5467,"$1,140.00",F,AV,NE,"$1,140.00",GHI000930591,CR,12-Sep-19,25-29,S,0
30815,$700.00,F,AV,M,$700.00,GHI000150034,CR,18-Sep-19,50-54,O,0
25016,$398.00,F,RP,NE,$397.90,GHI001463051,CR,15-Feb-18,50-54,S,0
2894,$617.00,F,AV,NE,$617.42,GHI000095401,CR,21-Dec-17,30-34,C,0
16858,$280.00,M,AV,O,$280.00,GHI001334542,CR,21-May-19,30-34,AM,0
13386,$360.00,M,AV,NE,$360.00,GHI001216518,CR,13-Sep-18,50-54,S,0
18526,"$1,280.00",F,AV,M,"$1,280.00",GHI001264151,CR,05-Jan-17,40-44,C,0
15892,$700.00,M,AV,M,$700.00,GHI000084252,CR,12-Feb-19,55-59,AM,0
22237,$185.00,M,AV,M,$185.00,GHI000256013,CR,08-Jan-19,35-39,S,0
19026,$480.00,M,AV,O,$480.00,GHI001806360,CR,04-Oct-19,45-49,C,0
36280,$900.00,F,RP,NE,$900.00,GHI000162054,CR,21-May-20,20-24,T,0
35472,"$1,360.00",M,AV,NE,"$1,360.00",GHI000140632,CR,05-Jun-20,50-54,W,0
14719,$348.00,F,AV,M,$348.00,GHI000135471,CR,08-Dec-16,18-19,O,0
2414,"$1,242.00",F,AV,M,"$1,242.00",GHI000081995,CR,23-Aug-17,45-49,EC,0
12085,$338.00,F,RP,NE,$338.00,GHI001304576,CR,02-Oct-18,25-29,O,0
2281,$450.00,F,RP,NE,$450.00,GHI000489486,CR,02-May-19,30-34,O,0
37771,$735.00,F,AV,M,$735.00,GHI000699648,CR,31-May-18,25-29,AM,0
3556,"$1,640.00",F,AV,M,"$1,640.00",GHI000077861,CR,23-Mar-17,25-29,AM,0
16147,$900.00,M,AV,O,$900.00,GHI000084252,CR,07-Dec-17,40-44,AM,0
28333,"$1,320.00",F,AV,M,"$1,320.00",GHI000080965,CR,12-Aug-19,25-29,W,0
34977,$585.00,M,RP,M,$585.00,GHI000151568,CR,13-Nov-18,30-34,C,0
3159,$285.00,F,AV,M,$285.00,GHI000086145,CR,30-Nov-18,20-24,AM,0
38311,$853.00,F,AV,M,$853.00,GHI001549339,CR,20-Sep-19,30-34,Wlg,0
16113,$960.00,M,AV,NE,$960.00,GHI000084252,CR,17-Aug-17,30-34,AM,0
21795,$390.00,M,AV,M,$390.00,GHI000075311,CR,23-Jul-18,35-39,NL,0
987,$150.00,M,AV,M,$150.00,GHI000877574,CR,26-Jul-18,20-24,BP,0
33510,$410.00,F,AV,NE,$410.00,GHI000134149,CR,09-Mar-17,30-34,AM,0
23097,"$1,940.00",M,AV,O,"$1,940.00",GHI000203014,CR,26-Sep-17,25-29,AM,0
1330,$760.00,M,AV,M,$760.00,GHI000877574,CR,17-Dec-19,18-19,BP,0
23382,$150.00,F,AV,U,$150.00,GHI000149529,CR,30-Oct-19,55-59,Wlg,0
35780,"$1,720.00",F,AV,O,"$1,720.00",GHI000094032,CR,17-Jul-18,45-49,N,0
9110,"$2,623.00",M,AV,PP,"$2,622.84",GHI000494357,CR,27-Jun-19,65+,AM,0
10768,$550.00,F,AV,NE,$550.00,GHI001622275,CR,27-Feb-19,20-24,O,0
38482,$740.00,M,AV,M,$740.00,GHI001554434,CR,10-Mar-20,45-49,W,0
9429,"$1,640.00",M,AV,NE,"$1,640.00",GHI000091678,CR,01-Jun-18,25-29,C,0
6336,"$1,560.00",F,AV,NE,"$1,560.00",GHI000981763,CR,10-Mar-17,45-49,N,0
9986,$190.00,F,RP,NE,$190.00,GHI000336405,CR,17-Aug-20,35-39,S,0
25296,$537.00,F,AV,M,$537.40,GHI000088342,CR,24-Jul-20,55-59,AM,0
27015,$470.00,F,AV,NE,$470.00,GHI000222795,CR,04-Jun-20,30-34,C,0
28170,$900.00,F,AV,NE,$900.00,GHI000131594,CR,22-Sep-20,25-29,O,0
1892,$850.00,F,AV,M,$850.00,GHI001407488,CR,28-Mar-18,50-54,AM,0
27801,$55.00,M,AV,NE,$55.32,GHI000556035,CR,16-May-18,55-59,EC,0
34758,$600.00,F,AV,M,$600.00,GHI001439532,CR,07-Dec-17,45-49,S,0
13491,$200.00,M,AV,M,$200.00,GHI000178025,CR,26-Jun-20,35-39,EC,0
9045,"$1,265.00",F,AV,M,"$1,265.00",GHI000087305,CR,20-Jun-19,20-24,BP,0
9542,"$1,500.00",F,AV,O,"$1,500.00",GHI000091678,CR,12-May-20,20-24,S,0
9904,$500.00,F,AV,M,$500.00,GHI001260818,CR,13-Apr-18,65+,BP,0
18586,$560.00,F,AV,M,$560.00,GHI001380882,CR,20-Oct-17,25-29,BP,0
5183,$114.00,F,AV,O,$114.28,GHI000844291,CR,18-Jul-18,35-39,N,0
9234,"$1,013.00",M,AV,NE,"$1,012.76",GHI000488204,CR,17-Jun-20,35-39,AM,0
25987,"$1,243.00",F,RP,M,"$1,243.15",GHI000964616,CR,09-Oct-18,25-29,BP,0
14368,$212.00,F,AV,M,$212.00,GHI000135471,CR,31-May-18,20-24,O,0
24471,$395.00,F,AV,NE,$395.00,GHI000305667,CR,29-May-19,40-44,AM,0
861,"$1,160.00",F,AV,M,"$1,160.00",GHI000878855,CR,24-Apr-17,18-19,O,0
5920,$280.00,M,AV,PP,$280.00,GHI001187848,CR,28-May-19,18-19,EC,0
34309,"$1,480.00",F,AV,M,"$1,480.00",GHI000141152,CR,03-Dec-18,20-24,AM,0
13849,$200.00,F,AV,O,$200.00,GHI001621276,CR,24-Aug-20,20-24,AM,0
6586,$400.00,F,AV,NE,$400.00,GHI000948239,CR,08-Aug-17,25-29,AM,0
7512,$520.00,F,AV,M,$520.00,GHI000151115,CR,24-Jan-20,35-39,AM,0
5465,"$1,400.00",F,AV,NE,"$1,400.00",GHI000930591,CR,09-Sep-19,35-39,S,0
23071,$680.00,M,AV,M,$680.00,GHI000203014,CR,25-Mar-20,55-59,AM,0
7860,"$2,400.00",F,AV,PP,"$2,400.00",GHI000151115,CR,13-Oct-20,30-34,O,0
30008,$760.00,M,AV,PP,$760.00,GHI000134156,CR,07-Sep-17,65+,AM,0
12977,$680.00,F,AV,M,$680.00,GHI000303374,CR,13-Dec-17,30-34,W,0
19755,$375.00,F,RP,O,$375.00,GHI001474563,CR,07-Mar-18,20-24,C,0
9058,$500.00,F,AV,O,$500.00,GHI001203719,CR,15-May-20,20-24,Wlg,0
13403,$460.00,F,AV,O,$460.00,GHI001349125,CR,24-Apr-19,18-19,AM,0
38810,$391.00,F,AV,M,$391.00,GHI000238080,CR,15-Mar-19,25-29,O,0
38599,$668.00,F,AV,M,$667.99,GHI000072720,CR,23-Sep-20,55-59,O,0
31037,$250.00,F,AV,PP,$250.00,GHI000137495,CR,20-Jan-17,25-29,AM,0
4115,$855.00,M,AV,PP,$855.00,GHI000275983,CR,10-Jul-18,30-34,AM,0
15043,$304.00,M,AV,NE,$304.00,GHI000135471,CR,31-Jul-20,55-59,O,0
21023,$218.00,F,AV,NE,$217.50,GHI001598984,CR,05-Sep-18,55-59,Wlg,0
23832,"$1,120.00",F,AV,M,"$1,120.00",GHI000081864,CR,04-Oct-17,20-24,AM,0
5272,$260.00,F,AV,M,$260.00,GHI000147987,CR,09-Jan-18,40-44,O,0
4113,$855.00,M,RP,NE,$855.00,GHI000275983,CR,05-Jul-18,45-49,AM,0
31684,$120.00,F,AV,M,$120.00,GHI000137495,CR,08-Aug-18,45-49,AM,0
778,"$1,937.00",F,AV,O,"$1,937.25",GHI000075896,CR,17-Apr-18,30-34,AM,0
14610,$136.00,F,AV,M,$136.00,GHI000135471,CR,06-Jul-20,30-34,O,0
32759,$400.00,F,AV,M,$400.00,GHI000140573,CR,04-Sep-17,25-29,AM,0
10444,"$1,185.00",F,AV,NE,"$1,185.00",GHI000237068,CR,19-Dec-16,20-24,C,0
20612,$640.00,F,AV,O,$640.00,GHI001865994,CR,10-Mar-20,25-29,C,0
11574,$260.00,F,AV,M,$260.00,GHI000141852,CR,20-Dec-16,55-59,O,0
5628,"$1,520.00",F,AV,M,"$1,520.00",GHI000138796,CR,14-Nov-18,25-29,EC,0
28569,$525.00,F,AV,O,$525.00,GHI001378824,CR,14-Jul-17,30-34,AM,0
23144,"$1,160.00",F,AV,M,"$1,160.00",GHI000203014,CR,21-May-19,20-24,AM,0
8144,"$2,250.00",F,AV,PP,"$2,250.00",GHI000138501,CR,15-Nov-19,40-44,AM,0
37917,$720.00,F,AV,PP,$720.00,GHI001211912,CR,26-Nov-20,20-24,S,0
10303,$800.00,M,RP,M,$800.00,GHI001330445,CR,30-Jul-19,45-49,C,0
37041,$600.00,M,AV,M,$600.00,GHI000091017,CR,24-Aug-20,60-64,C,0
32926,$700.00,F,AV,M,$700.00,GHI000140573,CR,05-Dec-19,20-24,AM,0
32542,$920.00,F,AV,M,$920.00,GHI000141841,CR,12-Sep-17,30-34,AM,0
21508,$270.00,M,AV,M,$270.00,GHI000160120,CR,20-Sep-17,35-39,W,0
34285,$195.00,F,AV,NE,$195.00,GHI000141152,CR,08-Jan-18,55-59,AM,0
