,Applied,Gender,Payment_Method,Location,Received,Id,Reason,Date,Age,Area,True_False
85694,$990.00,F,AV,NE,$990.00,GHI000082059,RA,30-Nov-20,35-39,C,0
96200,$112.00,M,AV,O,$112.00,GHI001206283,RA,14-Aug-18,35-39,O,0
93668,$560.00,M,AV,PP,$560.00,GHI000137493,RA,13-Jun-20,25-29,O,0
139574,$205.00,M,AV,M,$205.00,GHI000157726,RA,07-Jul-17,25-29,AM,0
39992,$280.00,M,AV,NE,$280.00,GHI000157244,RA,13-Aug-19,30-34,S,0
133612,$900.00,F,AV,O,$900.00,GHI001365769,RA,10-Nov-17,30-34,Wlg,0
49453,$171.00,M,AV,M,$171.00,GHI000112669,RA,10-Oct-17,60-64,O,0
107856,$180.00,F,AV,NE,$180.00,GHI000094860,RA,18-Feb-20,18-19,C,0
12317,$570.00,F,AV,U,$570.00,GHI000137495,RA,04-Feb-20,35-39,AM,0
13005,$840.00,F,AV,M,$840.00,GHI000140573,RA,23-Nov-20,25-29,O,0
32826,$600.00,F,AV,NE,$600.00,GHI001428487,RA,18-Oct-17,40-44,S,0
87057,"$1,100.00",F,AV,M,"$1,100.00",GHI001884445,RA,10-Feb-20,25-29,W,0
11614,"$1,180.00",F,AV,M,"$1,180.00",GHI000322562,RA,23-Jun-20,35-39,AM,0
80350,$210.00,F,AV,M,$210.00,GHI000869386,RA,15-Nov-17,30-34,O,0
142116,$355.00,F,AV,PP,$355.00,GHI001853440,RA,11-Sep-20,20-24,AM,0
49729,$132.00,F,AV,PP,$132.00,GHI000112669,RA,31-Oct-17,60-64,O,0
96539,$158.00,M,AV,PP,$158.00,GHI001206283,RA,11-Nov-19,65+,O,0
20514,$470.00,F,AV,M,$470.00,GHI001331252,RA,26-Apr-17,20-24,S,0
12343,$425.00,M,AV,NE,$425.00,GHI000137495,RA,01-Aug-20,55-59,AM,0
32812,"$1,095.00",F,RP,U,"$1,095.00",GHI001345029,RA,18-May-17,50-54,C,0
104788,$300.00,M,AV,NE,$300.00,GHI000081222,RA,23-Feb-18,30-34,W,0
86128,$430.00,F,AV,M,$430.00,GHI000156928,RA,19-Apr-17,20-24,AM,0
110025,$535.00,F,AV,M,$535.00,GHI000149254,RA,02-Oct-18,25-29,AM,0
46551,$104.00,M,AV,O,$104.00,GHI000112669,RA,02-May-17,35-39,O,0
10871,$600.00,M,AV,M,$600.00,GHI000868864,RA,16-Dec-19,30-34,AM,0
28425,$500.00,M,AV,NE,$500.00,GHI000134686,RA,06-Sep-18,35-39,AM,0
610,$190.00,M,RP,U,$190.00,GHI000877574,RA,03-Jul-19,25-29,BP,0
108073,$50.00,F,AV,M,$50.36,GHI001590281,RA,09-May-19,45-49,AM,0
115265,$357.00,F,AV,M,$356.64,GHI001573126,RA,18-Dec-18,20-24,Wlg,0
72381,$105.00,M,AV,NE,$105.00,GHI001124363,RA,24-Feb-20,60-64,O,0
140700,$200.00,F,AV,M,$200.00,GHI001615381,RA,15-Oct-18,50-54,C,0
6877,$240.00,F,AV,NE,$240.00,GHI001315841,RA,31-Mar-17,60-64,S,0
63178,$121.00,M,RP,M,$121.00,GHI000112669,RA,28-Feb-20,60-64,O,0
51264,$88.00,M,RP,M,$88.00,GHI000112669,RA,05-Feb-18,20-24,O,0
72601,$95.00,M,AV,M,$95.00,GHI000590092,RA,11-Nov-20,35-39,T,0
49989,$176.00,M,AV,O,$176.00,GHI000112669,RA,14-Nov-17,20-24,O,0
138316,$650.00,M,RP,NE,$650.00,GHI000074516,RA,22-Oct-20,35-39,AM,0
130431,$390.00,F,AV,M,$390.00,GHI000100619,RA,15-Sep-20,20-24,S,0
8944,$175.00,M,AV,NE,$175.00,GHI001373971,RA,28-Mar-19,60-64,N,0
90837,$460.00,M,AV,NE,$460.00,GHI000753413,RA,22-Aug-18,45-49,AM,0
25618,$240.00,F,AV,M,$240.00,GHI000093959,RA,01-Aug-18,25-29,NL,0
73532,$240.00,M,AV,M,$240.00,GHI000312072,RA,27-Nov-18,30-34,AM,0
96034,$132.00,M,AV,NE,$132.00,GHI001206283,RA,23-Jan-18,45-49,O,0
136579,$150.00,M,AV,M,$150.00,GHI000832025,RA,06-Oct-17,20-24,T,0
60167,$226.00,F,AV,PP,$226.00,GHI000112669,RA,26-Aug-19,35-39,O,0
54385,$176.00,M,RP,O,$176.00,GHI000112669,RA,27-Aug-18,30-34,O,0
100775,$465.00,F,AV,M,$465.00,GHI000082947,RA,23-Nov-17,35-39,W,0
33668,$450.00,F,AV,NE,$450.00,GHI000429318,RA,29-Apr-19,65+,AM,0
46633,$210.00,F,AV,M,$210.00,GHI000112669,RA,08-May-17,20-24,O,0
27492,"$1,040.00",F,AV,PP,"$1,040.00",GHI000541187,RA,04-Oct-19,20-24,AM,0
74801,$225.00,M,AV,NE,$225.00,GHI000182803,RA,22-May-19,55-59,AM,0
80884,$220.00,M,AV,PP,$220.00,GHI000339970,RA,02-May-18,50-54,Wlg,0
95163,$460.00,M,AV,M,$460.00,GHI000143635,RA,10-Jun-20,20-24,EC,0
103489,$320.00,F,AV,NE,$320.00,GHI000091736,RA,19-Apr-18,30-34,C,0
67702,$420.00,F,AV,M,$420.00,GHI000570112,RA,11-Feb-20,25-29,W,0
101269,$490.00,M,AV,O,$490.00,GHI001792008,RA,24-Feb-20,65+,AM,0
32244,$380.00,F,AV,NE,$380.00,GHI000136707,RA,01-May-17,50-54,EC,0
118496,$600.00,M,AV,M,$600.00,GHI000145468,RA,01-Aug-17,25-29,Wlg,0
45338,$208.00,M,AV,NE,$208.00,GHI000112669,RA,14-Feb-17,50-54,O,0
8916,"$1,020.00",F,AV,M,"$1,020.00",GHI000074766,RA,10-Jun-19,55-59,W,0
57839,$226.00,F,AV,M,$226.00,GHI000112669,RA,23-Apr-19,25-29,O,0
2090,$380.00,F,AV,M,$380.00,GHI000082061,RA,08-Jan-19,30-34,T,0
88794,$640.00,M,AV,NE,$640.00,GHI000236557,RA,23-Oct-19,60-64,AM,0
62859,$108.00,F,AV,M,$108.00,GHI000112669,RA,12-Feb-20,50-54,O,0
110723,$370.00,F,AV,O,$370.00,GHI000090734,RA,25-Feb-19,65+,W,0
66938,$350.00,M,AV,M,$350.00,GHI001768200,RA,29-Jul-19,45-49,O,0
136854,$460.00,F,RP,M,$460.00,GHI000236308,RA,19-Sep-20,30-34,C,0
75509,$165.00,M,RP,NE,$165.00,GHI000288537,RA,02-Dec-16,20-24,Wlg,0
10456,$100.00,F,AV,M,$100.00,GHI000095775,RA,04-Sep-17,18-19,BP,0
47374,$208.00,F,AV,M,$208.00,GHI000112669,RA,19-Jun-17,35-39,O,0
101616,$310.00,F,AV,O,$310.00,GHI000138571,RA,02-Aug-18,50-54,AM,0
124745,$460.00,F,AV,NE,$460.00,GHI001438726,RA,22-Nov-19,45-49,O,0
63189,$226.00,F,AV,M,$226.00,GHI000112669,RA,28-Feb-20,30-34,O,0
20714,$230.00,F,AV,NE,$230.00,GHI000145938,RA,12-Jan-18,20-24,T,0
24822,$400.00,F,AV,M,$400.00,GHI002105606,RA,04-Nov-20,20-24,NL,0
67947,$280.00,F,AV,O,$280.00,GHI000841990,RA,21-Aug-19,30-34,AM,0
81456,$495.00,F,AV,NE,$495.00,GHI000084265,RA,26-Jul-18,35-39,W,0
117274,$90.00,F,AV,M,$90.00,GHI001463042,RA,12-Sep-20,25-29,BP,0
116143,$200.00,F,AV,NE,$200.00,GHI000205868,RA,12-Jan-18,45-49,S,0
58291,$212.00,F,RP,M,$212.00,GHI000112669,RA,24-May-19,60-64,O,0
62733,$226.00,F,AV,PP,$226.00,GHI000112669,RA,03-Feb-20,30-34,O,0
89582,$700.00,F,RP,M,$700.00,GHI000951579,RA,07-Sep-18,45-49,AM,0
140878,$300.00,F,AV,M,$300.00,GHI000145411,RA,26-Mar-18,35-39,C,0
57959,$108.00,F,AV,O,$108.00,GHI000112669,RA,03-May-19,50-54,O,0
135447,$165.00,M,AV,M,$165.00,GHI000126726,RA,05-Jan-17,18-19,W,0
126007,$390.00,F,AV,NE,$390.00,GHI001241625,RA,14-Mar-17,20-24,T,0
115636,$382.00,F,AV,M,$382.08,GHI000088570,RA,19-May-17,35-39,W,0
43705,$162.00,M,AV,NE,$162.00,GHI001494277,RA,22-Apr-20,25-29,C,0
38490,$180.00,M,AV,O,$180.00,GHI000139270,RA,01-Nov-19,65+,AM,0
123949,$560.00,F,RP,O,$560.00,GHI000088532,RA,24-Nov-20,50-54,N,0
90050,$275.00,M,AV,O,$275.00,GHI001726210,RA,30-Nov-20,35-39,O,0
30873,$470.00,F,AV,M,$470.00,GHI001320973,RA,29-Apr-19,35-39,BP,0
115613,$520.00,M,AV,NE,$520.00,GHI000088570,RA,23-Feb-17,30-34,W,0
31745,$344.00,F,AV,M,$344.00,GHI000093289,RA,24-Feb-17,40-44,C,0
73405,$180.00,M,AV,M,$180.00,GHI000312072,RA,13-Dec-16,17,O,0
28555,$330.00,F,AV,M,$330.00,GHI000134686,RA,25-Sep-19,25-29,AM,0
28613,$483.00,M,AV,M,$482.85,GHI000134686,RA,17-Jan-20,40-44,AM,0
13601,$840.00,F,AV,M,$840.00,GHI001555472,RA,21-Jun-18,30-34,EC,0
16811,$600.00,M,AV,NE,$600.00,GHI000465438,RA,11-Sep-18,50-54,S,0
6806,$300.00,F,RP,PP,$300.00,GHI001334542,RA,11-Feb-19,35-39,T,0
127691,$320.00,F,AV,M,$320.00,GHI001265924,RA,30-Dec-16,20-24,BP,0
97605,$690.00,M,AV,PP,$690.00,GHI001226497,RA,29-Sep-17,25-29,AM,0
26615,$180.00,F,AV,NE,$180.00,GHI000687112,RA,27-Jan-17,30-34,S,0
137742,$380.00,F,AV,NE,$380.00,GHI000086142,RA,17-Oct-20,25-29,BP,0
89890,$250.00,F,AV,M,$250.00,GHI000721938,RA,14-Dec-18,40-44,T,0
62434,$136.00,F,AV,M,$136.00,GHI000112669,RA,17-Jan-20,50-54,O,0
120223,$90.00,F,AV,PP,$90.00,GHI000323085,RA,17-Jan-18,20-24,N,0
66494,$244.00,F,AV,M,$244.00,GHI000112669,RA,06-Nov-20,40-44,O,0
129408,"$1,380.00",F,AV,PP,"$1,380.00",GHI000095088,RA,19-Dec-18,60-64,AM,0
96523,$136.00,M,AV,M,$136.00,GHI001206283,RA,18-Oct-19,40-44,O,0
22601,$104.00,M,AV,PP,$104.00,GHI001245696,RA,01-Dec-16,55-59,O,0
46164,$104.00,M,AV,PP,$104.00,GHI000112669,RA,31-Mar-17,30-34,O,0
130609,$410.00,M,RP,M,$410.00,GHI000145160,RA,02-Oct-17,25-29,Wlg,0
45853,$322.00,F,RP,PP,$322.00,GHI000112669,RA,14-Mar-17,20-24,O,0
32474,$250.00,F,AV,M,$250.00,GHI000603399,RA,21-May-18,18-19,EC,0
111331,"$1,020.00",F,AV,M,"$1,020.00",GHI001822742,RA,04-Mar-20,20-24,AM,0
121863,$390.00,F,AV,NE,$390.00,GHI000088444,RA,28-May-19,18-19,O,0
64642,$124.00,F,AV,NE,$124.00,GHI000112669,RA,07-Jul-20,30-34,O,0
60064,$226.00,F,AV,M,$226.00,GHI000112669,RA,21-Aug-19,35-39,O,0
13648,$260.00,F,AV,M,$260.00,GHI000389160,RA,25-Oct-19,50-54,NL,0
60444,$246.00,M,RP,U,$246.00,GHI000112669,RA,13-Sep-19,25-29,O,0
115339,$559.00,F,AV,M,$559.00,GHI000172076,RA,29-Aug-18,65+,W,0
103107,$235.00,F,AV,M,$235.00,GHI000082263,RA,21-Jul-17,30-34,BP,0
30199,$440.00,M,AV,NE,$440.00,GHI001328135,RA,26-Jun-17,45-49,C,0
139640,$142.00,M,RP,M,$141.66,GHI001010182,RA,04-Jun-20,18-19,O,0
8846,$300.00,F,AV,M,$300.00,GHI001472523,RA,22-Jan-18,20-24,W,0
21872,$340.00,F,AV,M,$340.00,GHI001690643,RA,25-May-20,20-24,AM,0
64970,$248.00,F,AV,M,$248.00,GHI000112669,RA,31-Jul-20,50-54,O,0
81652,$650.00,F,AV,M,$650.00,GHI001921281,RA,06-Nov-20,30-34,BP,0
26704,$370.00,F,AV,NE,$370.00,GHI001969927,RA,16-Nov-20,20-24,S,0
32093,$940.00,F,AV,NE,$940.00,GHI000149046,RA,15-Jul-20,30-34,O,0
84776,$600.00,M,AV,NE,$600.00,GHI001277722,RA,24-Jan-17,25-29,C,0
13040,$350.00,F,AV,NE,$350.00,GHI000133139,RA,15-Nov-17,55-59,AM,0
61044,$226.00,F,AV,NE,$226.00,GHI000112669,RA,21-Oct-19,25-29,O,0
110383,$265.00,F,AV,M,$265.00,GHI000160069,RA,30-Aug-19,45-49,NL,0
49692,$210.00,F,AV,M,$210.00,GHI000112669,RA,27-Oct-17,30-34,O,0
58501,$226.00,M,AV,O,$226.00,GHI000112669,RA,06-Jun-19,50-54,O,0
85051,$440.00,M,AV,NE,$440.00,GHI000142341,RA,28-Aug-18,40-44,C,0
77316,$600.00,F,AV,M,$600.00,GHI000094104,RA,23-Jun-20,25-29,S,0
99171,$540.00,F,AV,M,$540.00,GHI000437510,RA,20-Dec-19,35-39,AM,0
76216,$400.00,M,AV,NE,$400.00,GHI000086105,RA,23-Nov-20,30-34,AM,0
134839,$134.00,M,AV,M,$134.00,GHI000148009,RA,14-Aug-18,30-34,O,0
53692,$212.00,F,AV,M,$212.00,GHI000112669,RA,17-Jul-18,25-29,O,0
100230,$560.00,F,AV,U,$560.00,GHI001359117,RA,09-Sep-19,25-29,O,0
61604,$226.00,F,AV,M,$226.00,GHI000112669,RA,27-Nov-19,25-29,O,0
131400,$266.00,M,AV,M,$266.00,GHI001315616,RA,10-Jan-18,25-29,O,0
41965,$200.00,F,AV,NE,$200.00,GHI001358854,RA,20-Feb-18,55-59,T,0
101684,$400.00,F,AV,PP,$400.00,GHI000138571,RA,10-Mar-20,25-29,AM,0
3288,$470.00,F,AV,U,$470.00,GHI000151115,RA,06-Dec-17,20-24,AM,0
70877,$220.00,F,AV,PP,$220.00,GHI001655296,RA,27-Dec-18,55-59,AM,0
64225,$244.00,F,AV,M,$244.00,GHI000112669,RA,12-Jun-20,40-44,O,0
88854,$590.00,M,AV,NE,$590.00,GHI000182792,RA,02-Aug-19,25-29,AM,0
60744,$300.00,F,AV,M,$300.00,GHI000112669,RA,02-Oct-19,50-54,O,0
54641,$106.00,F,AV,M,$106.00,GHI000112669,RA,13-Sep-18,25-29,O,0
39314,$500.00,F,RP,M,$500.00,GHI000209164,RA,18-Jan-19,30-34,EC,0
108557,$325.00,F,AV,M,$325.00,GHI000636420,RA,31-Jan-18,25-29,S,0
98121,$900.00,M,RP,O,$900.00,GHI000087583,RA,22-Feb-18,30-34,AM,0
79463,$360.00,M,AV,M,$360.00,GHI000086558,RA,02-Oct-19,17,C,0
85140,$520.00,F,AV,M,$520.00,GHI000142341,RA,01-May-19,20-24,C,0
120796,$313.00,F,AV,PP,$313.00,GHI000337920,RA,03-Jul-20,25-29,AM,0
69362,$250.00,F,AV,M,$250.00,GHI000219164,RA,14-Nov-18,25-29,NL,0
99193,$280.00,M,RP,M,$280.00,GHI000437510,RA,04-Feb-20,55-59,AM,0
92078,$200.00,F,AV,M,$200.00,GHI000193792,RA,13-Mar-17,35-39,C,0
89386,$320.00,M,AV,NE,$320.00,GHI000655362,RA,27-Sep-17,30-34,N,0
131418,$500.00,F,AV,NE,$500.00,GHI000839182,RA,08-Jul-20,40-44,NL,0
2225,$105.00,F,AV,M,$105.00,GHI000161029,RA,26-Sep-18,40-44,EC,0
13955,"$1,160.00",F,AV,M,"$1,160.00",GHI000088604,RA,28-Mar-17,40-44,AM,0
119510,"$1,080.00",F,AV,NE,"$1,080.00",GHI000199458,RA,04-Sep-20,25-29,O,0
35645,$340.00,F,AV,M,$340.00,GHI000229432,RA,14-Aug-20,40-44,BP,0
82485,$173.00,F,RP,PP,$173.00,GHI000076617,RA,12-Aug-19,20-24,O,0
136367,$980.00,F,AV,NE,$980.00,GHI001372684,RA,20-Sep-19,35-39,AM,0
17313,$495.00,F,RP,M,$495.00,GHI000311305,RA,19-May-20,30-34,AM,0
113934,"$1,100.00",F,AV,PP,"$1,100.00",GHI000780038,RA,13-Dec-18,25-29,Wlg,0
60464,$108.00,M,AV,M,$108.00,GHI000112669,RA,16-Sep-19,50-54,O,0
69351,$300.00,F,AV,O,$300.00,GHI000075870,RA,04-Mar-19,25-29,NL,0
60959,$226.00,F,AV,PP,$226.00,GHI000112669,RA,16-Oct-19,35-39,O,0
4039,$510.00,M,AV,M,$510.00,GHI000179733,RA,06-Dec-17,40-44,C,0
96123,$88.00,F,AV,U,$88.00,GHI001206283,RA,22-May-18,18-19,O,0
130955,$230.00,M,AV,M,$230.00,GHI000185703,RA,01-Sep-17,35-39,C,0
56185,$290.00,F,AV,O,$290.00,GHI000112669,RA,24-Dec-18,25-29,O,0
94991,$460.00,M,AV,M,$460.00,GHI000143635,RA,26-Apr-18,20-24,EC,0
27548,$440.00,M,AV,NE,$440.00,GHI000090414,RA,02-Jun-17,65+,AM,1
124907,"$1,100.00",F,RP,O,"$1,100.00",GHI000850690,RA,24-May-19,20-24,AM,0
9060,$500.00,M,AV,NE,$500.00,GHI000300818,RA,01-Apr-20,30-34,S,0
134748,$210.00,F,AV,NE,$210.00,GHI000148009,RA,20-Jun-17,45-49,O,0
42359,$300.00,F,AV,NE,$300.00,GHI001450253,RA,03-Feb-20,20-24,C,0
48827,$210.00,F,AV,M,$210.00,GHI000112669,RA,05-Sep-17,30-34,O,0
95297,$450.00,F,AV,NE,$450.00,GHI001439538,RA,10-Nov-17,35-39,AM,0
50296,$210.00,F,AV,O,$210.00,GHI000112669,RA,30-Nov-17,50-54,O,0
62307,$226.00,F,AV,M,$226.00,GHI000112669,RA,10-Jan-20,20-24,O,0
118291,$770.00,F,AV,NE,$770.00,GHI000081992,RA,14-Dec-17,25-29,AM,0
86492,$500.00,F,AV,M,$500.00,GHI000140592,RA,06-Jul-17,35-39,T,0
125234,$132.00,M,AV,NE,$132.00,GHI001086470,RA,08-Sep-17,60-64,O,0
37012,$280.00,M,AV,M,$280.00,GHI000172586,RA,19-Jun-20,30-34,W,0
94989,$360.00,M,AV,M,$360.00,GHI000143635,RA,17-Apr-18,25-29,EC,0
22178,$140.00,M,AV,NE,$140.00,GHI001513999,RA,10-Apr-18,20-24,T,0
14121,$580.00,F,AV,NE,$580.00,GHI000504087,RA,28-Jul-20,65+,AM,0
10351,$600.00,M,AV,PP,$600.00,GHI000142888,RA,10-May-19,40-44,O,1
41839,$250.00,M,AV,M,$250.00,GHI000081810,RA,07-Jun-17,65+,O,0
7215,$920.00,F,AV,NE,$920.00,GHI001897988,RA,24-Feb-20,25-29,AM,0
13680,$385.00,F,AV,M,$385.00,GHI002045959,RA,28-Sep-20,30-34,BP,0
44209,$232.00,F,AV,M,$232.00,GHI000112669,RA,06-Dec-16,35-39,O,0
130888,$158.00,F,AV,NE,$158.00,GHI000100610,RA,02-Oct-20,65+,O,0
15012,$340.00,F,AV,O,$340.00,GHI000075012,RA,13-Aug-18,65+,AM,0
9540,$266.00,F,AV,O,$266.00,GHI000304398,RA,13-Apr-17,65+,AM,0
131009,$206.00,M,AV,M,$206.00,GHI000100226,RA,30-Jan-18,20-24,C,0
40625,$420.00,F,AV,O,$420.00,GHI000085514,RA,05-Dec-17,20-24,C,0
4488,$350.00,F,AV,O,$350.00,GHI000416270,RA,18-Feb-19,30-34,C,0
45327,$208.00,F,AV,M,$208.00,GHI000112669,RA,13-Feb-17,20-24,O,0
108378,$365.00,F,AV,M,$365.00,GHI000151822,RA,29-Nov-17,25-29,AM,0
14652,$400.00,F,AV,M,$400.00,GHI000157228,RA,19-Nov-18,20-24,S,0
139406,$250.00,F,AV,NE,$250.00,GHI000222992,RA,24-Nov-20,55-59,O,0
111159,$390.00,M,AV,M,$390.00,GHI000076599,RA,24-Aug-20,45-49,AM,0
77603,"$1,560.00",F,AV,M,"$1,560.00",GHI001039884,RA,30-Apr-20,35-39,AM,0
50181,$210.00,F,AV,PP,$210.00,GHI000112669,RA,23-Nov-17,30-34,O,0
137964,$740.00,M,RP,U,$740.00,GHI000074516,RA,14-Jun-18,20-24,AM,0
32683,$370.00,M,AV,M,$370.00,GHI000868609,RA,03-May-18,25-29,W,0
86662,"$1,140.00",F,AV,NE,"$1,140.00",GHI000140589,RA,06-Jan-20,35-39,T,0
1360,$265.00,M,AV,NE,$265.00,GHI001671443,RA,12-Dec-19,45-49,C,0
66052,$108.00,M,AV,M,$108.00,GHI000112669,RA,09-Oct-20,30-34,O,0
21078,$190.00,M,AV,NE,$190.00,GHI000153613,RA,21-Oct-19,30-34,AM,0
67008,$140.00,M,AV,NE,$140.00,GHI000155403,RA,13-Jul-17,20-24,S,0
38861,$385.00,F,AV,NE,$385.00,GHI000794639,RA,11-Jul-18,20-24,AM,0
52931,$212.00,F,AV,M,$212.00,GHI000112669,RA,31-May-18,40-44,O,0
115087,$500.00,F,AV,M,$500.00,GHI000973569,RA,06-Apr-20,45-49,C,0
127183,$320.00,M,RP,M,$320.00,GHI000164382,RA,16-May-17,30-34,BP,0
124158,$205.00,M,RP,NE,$205.00,GHI000780545,RA,29-Oct-20,20-24,O,0
136003,$280.00,F,RP,M,$280.00,GHI000136209,RA,28-Sep-17,40-44,BP,0
61478,$217.00,M,RP,PP,$217.00,GHI000112669,RA,19-Nov-19,30-34,O,0
115570,$390.00,M,AV,NE,$390.00,GHI000075792,RA,11-Nov-19,25-29,NL,0
66642,$124.00,M,AV,PP,$124.00,GHI000112669,RA,18-Nov-20,35-39,O,0
72122,$340.00,F,AV,NE,$340.00,GHI001694228,RA,19-Mar-19,40-44,W,0
7341,$550.00,F,AV,M,$550.00,GHI001823234,RA,21-Oct-19,25-29,BP,0
21191,$400.00,M,AV,O,$400.00,GHI001992706,RA,27-Jul-20,35-39,AM,0
18043,$222.00,F,AV,PP,$222.00,GHI000096195,RA,05-Mar-19,20-24,O,0
78000,$430.00,F,AV,M,$430.00,GHI000287766,RA,23-Jan-18,55-59,AM,0
9498,$550.00,F,AV,M,$550.00,GHI000492036,RA,20-Nov-20,35-39,AM,0
59613,$136.00,F,AV,NE,$136.00,GHI000112669,RA,29-Jul-19,45-49,O,0
63465,$226.00,F,AV,M,$226.00,GHI000112669,RA,16-Mar-20,25-29,O,0
85565,"$1,100.00",F,AV,M,"$1,100.00",GHI000082059,RA,12-Apr-18,25-29,C,0
12787,$293.00,M,AV,PP,$292.86,GHI000140573,RA,17-Nov-17,60-64,AM,0
40546,$375.00,F,AV,M,$375.00,GHI001601034,RA,21-Sep-18,30-34,O,0
120440,$840.00,F,AV,O,$840.00,GHI001317643,RA,29-Mar-17,30-34,AM,0
55272,$248.00,M,AV,O,$248.00,GHI000112669,RA,29-Oct-18,25-29,O,0
70012,$300.00,M,AV,NE,$300.00,GHI000174866,RA,15-Apr-19,20-24,Wlg,0
10883,$250.00,F,AV,O,$250.00,GHI000364359,RA,03-Aug-17,25-29,AM,0
100478,$460.00,F,AV,NE,$460.00,GHI000683271,RA,07-Oct-20,55-59,W,0
65711,$124.00,F,AV,M,$124.00,GHI000112669,RA,17-Sep-20,45-49,O,0
57062,$124.00,M,AV,PP,$124.00,GHI000112669,RA,04-Mar-19,45-49,O,0
122837,$380.00,F,AV,M,$380.00,GHI001335296,RA,10-May-17,40-44,C,0
141679,$560.00,F,AV,M,$560.00,GHI001197315,RA,13-Feb-19,20-24,W,0
98916,$520.00,M,AV,M,$520.00,GHI000437510,RA,29-May-18,30-34,AM,0
46900,$132.00,M,AV,NE,$132.00,GHI000112669,RA,23-May-17,50-54,O,0
52511,$212.00,F,AV,M,$212.00,GHI000112669,RA,02-May-18,20-24,O,0
43067,$310.00,F,AV,NE,$310.00,GHI000090676,RA,22-Mar-19,20-24,C,0
36249,$420.00,F,AV,U,$420.00,GHI000944899,RA,06-Sep-19,35-39,AM,0
16139,$500.00,M,AV,M,$500.00,GHI001608960,RA,23-Oct-19,30-34,BP,0
14753,"$1,100.00",M,RP,M,"$1,100.00",GHI000076589,RA,17-Apr-19,45-49,AM,0
107068,$225.00,F,AV,NE,$225.00,GHI000144658,RA,08-May-17,30-34,Wlg,0
115829,$520.00,F,AV,O,$520.00,GHI000088570,RA,10-Mar-20,45-49,W,0
67154,$340.00,M,RP,M,$340.00,GHI000688906,RA,18-Sep-17,20-24,AM,0
17907,$265.00,F,AV,M,$265.00,GHI000145939,RA,16-May-17,35-39,T,0
69872,$135.00,F,AV,NE,$135.00,GHI001600522,RA,20-Sep-18,35-39,S,0
15554,$190.00,F,AV,NE,$190.00,GHI000079184,RA,08-Jun-17,30-34,AM,0
127329,$159.00,F,AV,O,$159.20,GHI000081589,RA,15-Aug-17,25-29,Wlg,0
124875,$330.00,M,AV,M,$330.00,GHI000188694,RA,13-Feb-19,25-29,AM,0
122335,$375.00,F,AV,M,$375.00,GHI001372672,RA,26-Jun-20,20-24,W,0
56160,$121.00,F,AV,M,$121.00,GHI000112669,RA,21-Dec-18,30-34,O,0
117691,$235.00,M,AV,M,$235.00,GHI000090746,RA,18-Jun-18,60-64,T,0
3661,$360.00,F,AV,NE,$360.00,GHI000156690,RA,28-Apr-17,35-39,C,0
2193,$140.00,M,AV,NE,$140.00,GHI000620301,RA,24-May-18,50-54,BP,0
13574,$285.00,F,RP,O,$285.00,GHI000077887,RA,27-Sep-18,30-34,BP,0
15550,$200.00,M,AV,NE,$200.00,GHI000079184,RA,18-Apr-17,30-34,AM,0
110375,$260.00,M,AV,O,$260.00,GHI000160069,RA,24-May-19,65+,NL,0
91695,$720.00,M,AV,PP,$720.00,GHI000753413,RA,19-Nov-20,60-64,O,0
99152,$540.00,M,AV,M,$540.00,GHI000437510,RA,27-Nov-19,25-29,AM,0
139221,$360.00,M,AV,NE,$360.00,GHI000140582,RA,12-Mar-19,60-64,C,0
21536,$200.00,F,AV,M,$200.00,GHI000188431,RA,08-Feb-17,40-44,W,0
19401,$300.00,F,AV,NE,$300.00,GHI001910282,RA,10-Mar-20,25-29,S,0
59096,$90.00,F,AV,PP,$90.00,GHI000112669,RA,08-Jul-19,20-24,O,0
70806,$315.00,F,AV,M,$315.00,GHI000137747,RA,22-May-17,30-34,T,0
71242,$300.00,M,AV,NE,$300.00,GHI000698897,RA,26-Feb-20,50-54,S,0
64156,$244.00,F,AV,M,$244.00,GHI000112669,RA,08-Jun-20,25-29,O,0
124277,$420.00,F,AV,M,$420.00,GHI001058817,RA,12-Mar-20,30-34,C,0
122790,$430.00,F,AV,M,$430.00,GHI001238791,RA,11-Jan-17,35-39,BP,0
116248,$365.00,M,AV,PP,$365.00,GHI000518659,RA,13-Mar-18,20-24,EC,0
93908,$420.00,M,AV,U,$420.00,GHI000091744,RA,03-May-19,20-24,C,0
51022,$106.00,F,AV,M,$106.00,GHI000112669,RA,22-Jan-18,45-49,O,0
49320,$110.00,F,AV,PP,$110.00,GHI000112669,RA,02-Oct-17,65+,O,0
128388,$340.00,F,AV,M,$340.00,GHI000648199,RA,17-May-17,20-24,C,0
73527,$111.00,F,AV,M,$111.00,GHI000312072,RA,15-Nov-18,20-24,AM,0
80020,$430.00,F,AV,NE,$430.00,GHI000992273,RA,23-Jul-19,25-29,C,0
100378,$220.00,M,AV,NE,$220.00,GHI000683271,RA,21-Aug-17,50-54,W,0
134369,"$1,060.00",M,AV,NE,"$1,060.00",GHI002054918,RA,08-Sep-20,20-24,W,0
134354,$300.00,M,AV,NE,$300.00,GHI000479766,RA,26-Mar-20,25-29,AM,0
57524,$222.00,F,AV,NE,$222.00,GHI000112669,RA,01-Apr-19,30-34,O,0
37203,$300.00,M,AV,O,$300.00,GHI000601361,RA,25-Sep-20,55-59,AM,0
